instance,path,node_count,salesman_count,solver,objective,time_seconds,valid,reference_solver,reference_objective,reference_time_seconds,reference_valid,objective_gap,relative_gap_percent
n20_m3_r02.txt,data\mtsp\generated\n20_m3_r02.txt,20,3,lkh-wrapper-v2,476.52425841888953,0.000305,True,ortools-gls,397.837332,5.000301,True,78.686926,19.778668
n20_m3_r03.txt,data\mtsp\generated\n20_m3_r03.txt,20,3,lkh-wrapper-v1,582.8105421798853,0.000199,True,ortools-gls,390.972932,5.000413,True,191.83761,49.066724
n20_m3_r03.txt,data\mtsp\generated\n20_m3_r03.txt,20,3,lkh-wrapper-v2,488.26221344854997,0.000501,True,ortools-gls,390.972932,5.000413,True,97.289281,24.883892
n20_m3_r04.txt,data\mtsp\generated\n20_m3_r04.txt,20,3,lkh-wrapper-v1,550.6564215633445,0.000302,True,ortools-gls,432.82622,5.00153,True,117.830202,27.223444
n20_m3_r04.txt,data\mtsp\generated\n20_m3_r04.txt,20,3,lkh-wrapper-v2,548.6665303287673,0.000505,True,ortools-gls,432.82622,5.00153,True,115.84031,26.7637
n20_m3_r05.txt,data\mtsp\generated\n20_m3_r05.txt,20,3,lkh-wrapper-v1,429.0293458049119,0.000245,True,ortools-gls,321.057713,5.004896,True,107.971633,33.629976
n20_m3_r05.txt,data\mtsp\generated\n20_m3_r05.txt,20,3,lkh-wrapper-v2,373.0286858467306,0.001005,True,ortools-gls,321.057713,5.004896,True,51.970973,16.187424
n20_m3_r06.txt,data\mtsp\generated\n20_m3_r06.txt,20,3,lkh-wrapper-v1,537.4954166526918,0.00018,True,ortools-gls,398.57465,5.000273,True,138.920767,34.854391
n20_m3_r06.txt,data\mtsp\generated\n20_m3_r06.txt,20,3,lkh-wrapper-v2,509.42727359870946,0.000631,True,ortools-gls,398.57465,5.000273,True,110.852624,27.812262
n20_m3_r07.txt,data\mtsp\generated\n20_m3_r07.txt,20,3,lkh-wrapper-v1,422.5293743059011,0.000194,True,ortools-gls,325.231712,5.000207,True,97.297662,29.916413
n20_m3_r07.txt,data\mtsp\generated\n20_m3_r07.txt,20,3,lkh-wrapper-v2,408.74255502378014,0.000443,True,ortools-gls,325.231712,5.000207,True,83.510843,25.677337
n20_m3_r08.txt,data\mtsp\generated\n20_m3_r08.txt,20,3,lkh-wrapper-v1,470.31117044433495,0.000267,True,ortools-gls,352.929496,5.000144,True,117.381674,33.259242
n20_m3_r08.txt,data\mtsp\generated\n20_m3_r08.txt,20,3,lkh-wrapper-v2,424.42111153792865,0.000917,True,ortools-gls,352.929496,5.000144,True,71.491616,20.256628
n20_m3_r09.txt,data\mtsp\generated\n20_m3_r09.txt,20,3,lkh-wrapper-v1,609.6335650485555,0.000212,True,ortools-gls,413.061131,5.000684,True,196.572434,47.589187
n20_m3_r09.txt,data\mtsp\generated\n20_m3_r09.txt,20,3,lkh-wrapper-v2,493.8434938811225,0.000345,True,ortools-gls,413.061131,5.000684,True,80.782363,19.556999
n20_m3_r10.txt,data\mtsp\generated\n20_m3_r10.txt,20,3,lkh-wrapper-v1,479.0140350855221,0.000194,True,ortools-gls,402.05739,5.000991,True,76.956645,19.140711
n20_m3_r10.txt,data\mtsp\generated\n20_m3_r10.txt,20,3,lkh-wrapper-v2,496.70220185079734,0.000426,True,ortools-gls,402.05739,5.000991,True,94.644812,23.540125
n20_m5_r01.txt,data\mtsp\generated\n20_m5_r01.txt,20,5,lkh-wrapper-v1,542.9455902736138,0.000289,True,ortools-gls,381.823893,4.999797,True,161.121697,42.197909
n20_m5_r01.txt,data\mtsp\generated\n20_m5_r01.txt,20,5,lkh-wrapper-v2,548.3704471548733,0.000463,True,ortools-gls,381.823893,4.999797,True,166.546554,43.618683
n20_m5_r02.txt,data\mtsp\generated\n20_m5_r02.txt,20,5,lkh-wrapper-v1,682.4822677511038,0.000285,True,ortools-gls,406.145196,5.001115,True,276.337072,68.038986
n20_m5_r02.txt,data\mtsp\generated\n20_m5_r02.txt,20,5,lkh-wrapper-v2,577.1242645555501,0.000334,True,ortools-gls,406.145196,5.001115,True,170.979069,42.098016
n20_m5_r03.txt,data\mtsp\generated\n20_m5_r03.txt,20,5,lkh-wrapper-v1,683.016742877972,0.000185,True,ortools-gls,439.349003,5.000711,True,243.66774,55.461089
n20_m5_r03.txt,data\mtsp\generated\n20_m5_r03.txt,20,5,lkh-wrapper-v2,537.7021226333675,0.000386,True,ortools-gls,439.349003,5.000711,True,98.35312,22.386103
n20_m5_r04.txt,data\mtsp\generated\n20_m5_r04.txt,20,5,lkh-wrapper-v1,727.476947086328,0.000298,True,ortools-gls,430.764369,5.000778,True,296.712578,68.880483
n20_m5_r04.txt,data\mtsp\generated\n20_m5_r04.txt,20,5,lkh-wrapper-v2,552.2924818282166,0.000772,True,ortools-gls,430.764369,5.000778,True,121.528113,28.212202
n20_m5_r05.txt,data\mtsp\generated\n20_m5_r05.txt,20,5,lkh-wrapper-v1,603.1912887427535,0.000351,True,ortools-gls,379.190313,5.000954,True,224.000976,59.073496
n20_m5_r05.txt,data\mtsp\generated\n20_m5_r05.txt,20,5,lkh-wrapper-v2,480.4077413184881,0.000648,True,ortools-gls,379.190313,5.000954,True,101.217428,26.693042
n20_m5_r06.txt,data\mtsp\generated\n20_m5_r06.txt,20,5,lkh-wrapper-v1,728.0225439358912,0.00021,True,ortools-gls,440.77795,5.00026,True,287.244594,65.167641
n20_m5_r06.txt,data\mtsp\generated\n20_m5_r06.txt,20,5,lkh-wrapper-v2,533.2579409718415,0.001197,True,ortools-gls,440.77795,5.00026,True,92.479991,20.981084
n20_m5_r07.txt,data\mtsp\generated\n20_m5_r07.txt,20,5,lkh-wrapper-v1,654.4584173807864,0.000346,True,ortools-gls,359.47566,5.000475,True,294.982757,82.059174
n20_m5_r07.txt,data\mtsp\generated\n20_m5_r07.txt,20,5,lkh-wrapper-v2,469.27178592559414,0.00046,True,ortools-gls,359.47566,5.000475,True,109.796126,30.54341
n20_m5_r08.txt,data\mtsp\generated\n20_m5_r08.txt,20,5,lkh-wrapper-v1,690.0692931057966,0.00046,True,ortools-gls,424.151132,5.000183,True,265.918161,62.6942
n20_m5_r08.txt,data\mtsp\generated\n20_m5_r08.txt,20,5,lkh-wrapper-v2,553.4467014703367,0.000753,True,ortools-gls,424.151132,5.000183,True,129.295569,30.483372
n20_m5_r09.txt,data\mtsp\generated\n20_m5_r09.txt,20,5,lkh-wrapper-v1,588.4976264433247,0.000307,True,ortools-gls,381.518088,5.000826,True,206.979538,54.251566
n20_m5_r09.txt,data\mtsp\generated\n20_m5_r09.txt,20,5,lkh-wrapper-v2,453.30597793827246,0.000716,True,ortools-gls,381.518088,5.000826,True,71.78789,18.816379
n20_m5_r10.txt,data\mtsp\generated\n20_m5_r10.txt,20,5,lkh-wrapper-v1,623.985844640588,0.000359,True,ortools-gls,374.154402,5.000096,True,249.831443,66.772285
n20_m5_r10.txt,data\mtsp\generated\n20_m5_r10.txt,20,5,lkh-wrapper-v2,485.7803733039296,0.000481,True,ortools-gls,374.154402,5.000096,True,111.625971,29.8342
n50_m2_r01.txt,data\mtsp\generated\n50_m2_r01.txt,50,2,lkh-wrapper-v1,704.1487619736292,0.003077,True,ortools-gls,576.990455,5.00128,True,127.158307,22.038199
n50_m2_r01.txt,data\mtsp\generated\n50_m2_r01.txt,50,2,lkh-wrapper-v2,631.5617005245074,0.001898,True,ortools-gls,576.990455,5.00128,True,54.571246,9.457911
n50_m2_r02.txt,data\mtsp\generated\n50_m2_r02.txt,50,2,lkh-wrapper-v1,672.6849989720785,0.005972,True,ortools-gls,525.30792,5.001175,True,147.377079,28.05537
n50_m2_r02.txt,data\mtsp\generated\n50_m2_r02.txt,50,2,lkh-wrapper-v2,616.0506223155766,0.001802,True,ortools-gls,525.30792,5.001175,True,90.742702,17.274193
n50_m2_r03.txt,data\mtsp\generated\n50_m2_r03.txt,50,2,lkh-wrapper-v1,690.4328337898526,0.001771,True,ortools-gls,584.218678,5.000868,True,106.214156,18.180548
n50_m2_r03.txt,data\mtsp\generated\n50_m2_r03.txt,50,2,lkh-wrapper-v2,638.6280172563726,0.00177,True,ortools-gls,584.218678,5.000868,True,54.409339,9.31318
n50_m2_r04.txt,data\mtsp\generated\n50_m2_r04.txt,50,2,lkh-wrapper-v1,662.6752940088435,0.001932,True,ortools-gls,617.194256,5.000621,True,45.481038,7.368999
n50_m2_r04.txt,data\mtsp\generated\n50_m2_r04.txt,50,2,lkh-wrapper-v2,676.9309435109515,0.002798,True,ortools-gls,617.194256,5.000621,True,59.736688,9.67875
n50_m2_r05.txt,data\mtsp\generated\n50_m2_r05.txt,50,2,lkh-wrapper-v1,628.2640384419714,0.003553,True,ortools-gls,591.190394,5.001269,True,37.073644,6.271016
n50_m2_r05.txt,data\mtsp\generated\n50_m2_r05.txt,50,2,lkh-wrapper-v2,650.8959664642064,0.001681,True,ortools-gls,591.190394,5.001269,True,59.705572,10.099212
n50_m2_r06.txt,data\mtsp\generated\n50_m2_r06.txt,50,2,lkh-wrapper-v1,705.1078543680161,0.003899,True,ortools-gls,561.569806,5.00047,True,143.538048,25.560143
n50_m2_r06.txt,data\mtsp\generated\n50_m2_r06.txt,50,2,lkh-wrapper-v2,617.4378402169061,0.001802,True,ortools-gls,561.569806,5.00047,True,55.868034,9.948547
n50_m2_r07.txt,data\mtsp\generated\n50_m2_r07.txt,50,2,lkh-wrapper-v1,633.4821453969918,0.000948,True,ortools-gls,589.024341,5.000654,True,44.457804,7.547702
n50_m2_r07.txt,data\mtsp\generated\n50_m2_r07.txt,50,2,lkh-wrapper-v2,593.8738898487547,0.002819,True,ortools-gls,589.024341,5.000654,True,4.849549,0.823319
n50_m2_r08.txt,data\mtsp\generated\n50_m2_r08.txt,50,2,lkh-wrapper-v1,668.5998439317764,0.001567,True,ortools-gls,580.853668,5.000799,True,87.746176,15.106417
n50_m2_r08.txt,data\mtsp\generated\n50_m2_r08.txt,50,2,lkh-wrapper-v2,656.1166603222671,0.003838,True,ortools-gls,580.853668,5.000799,True,75.262992,12.957307
n50_m2_r09.txt,data\mtsp\generated\n50_m2_r09.txt,50,2,lkh-wrapper-v1,643.6389559664061,0.005,True,ortools-gls,564.744934,5.000932,True,78.894022,13.96985
n50_m2_r09.txt,data\mtsp\generated\n50_m2_r09.txt,50,2,lkh-wrapper-v2,612.3495707520595,0.003852,True,ortools-gls,564.744934,5.000932,True,47.604637,8.429405
n50_m2_r10.txt,data\mtsp\generated\n50_m2_r10.txt,50,2,lkh-wrapper-v1,636.8102869667816,0.001696,True,ortools-gls,584.598902,5.001491,True,52.211385,8.931147
n50_m2_r10.txt,data\mtsp\generated\n50_m2_r10.txt,50,2,lkh-wrapper-v2,615.4393197986922,0.001867,True,ortools-gls,584.598902,5.001491,True,30.840418,5.275483
n50_m3_r01.txt,data\mtsp\generated\n50_m3_r01.txt,50,3,lkh-wrapper-v1,777.5725405127988,0.005358,True,ortools-gls,588.257207,5.000294,True,189.315334,32.182408
n50_m3_r01.txt,data\mtsp\generated\n50_m3_r01.txt,50,3,lkh-wrapper-v2,718.9670013693689,0.003639,True,ortools-gls,588.257207,5.000294,True,130.709794,22.219837
n50_m3_r02.txt,data\mtsp\generated\n50_m3_r02.txt,50,3,lkh-wrapper-v1,763.9750499779256,0.002377,True,ortools-gls,594.010773,5.001277,True,169.964277,28.612996
n50_m3_r02.txt,data\mtsp\generated\n50_m3_r02.txt,50,3,lkh-wrapper-v2,665.5693185308727,0.002582,True,ortools-gls,594.010773,5.001277,True,71.558546,12.046675
n50_m3_r03.txt,data\mtsp\generated\n50_m3_r03.txt,50,3,lkh-wrapper-v1,745.6465429247901,0.00275,True,ortools-gls,620.924169,5.000928,True,124.722374,20.086571
n50_m3_r03.txt,data\mtsp\generated\n50_m3_r03.txt,50,3,lkh-wrapper-v2,683.5948753084284,0.004267,True,ortools-gls,620.924169,5.000928,True,62.670706,10.093134
n50_m3_r04.txt,data\mtsp\generated\n50_m3_r04.txt,50,3,lkh-wrapper-v1,703.6795876204565,0.002304,True,ortools-gls,561.837692,5.001228,True,141.841896,25.246063
n50_m3_r04.txt,data\mtsp\generated\n50_m3_r04.txt,50,3,lkh-wrapper-v2,660.0685721177102,0.003057,True,ortools-gls,561.837692,5.001228,True,98.23088,17.483854
n50_m3_r05.txt,data\mtsp\generated\n50_m3_r05.txt,50,3,lkh-wrapper-v1,755.8643153841751,0.002049,True,ortools-gls,576.265521,5.000286,True,179.598794,31.165979
n50_m3_r05.txt,data\mtsp\generated\n50_m3_r05.txt,50,3,lkh-wrapper-v2,646.5042705166659,0.001931,True,ortools-gls,576.265521,5.000286,True,70.23875,12.188609
n50_m3_r06.txt,data\mtsp\generated\n50_m3_r06.txt,50,3,lkh-wrapper-v1,663.1365440920415,0.002151,True,ortools-gls,578.221371,5.00012,True,84.915173,14.685582
n50_m3_r06.txt,data\mtsp\generated\n50_m3_r06.txt,50,3,lkh-wrapper-v2,652.8893262469097,0.002559,True,ortools-gls,578.221371,5.00012,True,74.667955,12.913386
n50_m3_r07.txt,data\mtsp\generated\n50_m3_r07.txt,50,3,lkh-wrapper-v1,756.793423544616,0.003286,True,ortools-gls,572.053302,5.000878,True,184.740122,32.294215
n50_m3_r07.txt,data\mtsp\generated\n50_m3_r07.txt,50,3,lkh-wrapper-v2,640.7505175377269,0.001857,True,ortools-gls,572.053302,5.000878,True,68.697216,12.008884
n50_m3_r08.txt,data\mtsp\generated\n50_m3_r08.txt,50,3,lkh-wrapper-v1,622.5945052271684,0.002212,True,ortools-gls,544.474307,5.000857,True,78.120198,14.347821
n50_m3_r08.txt,data\mtsp\generated\n50_m3_r08.txt,50,3,lkh-wrapper-v2,622.2677477757377,0.002083,True,ortools-gls,544.474307,5.000857,True,77.793441,14.287808
n50_m3_r09.txt,data\mtsp\generated\n50_m3_r09.txt,50,3,lkh-wrapper-v1,647.8547276916945,0.002447,True,ortools-gls,570.151705,5.000716,True,77.703023,13.628482
n50_m3_r09.txt,data\mtsp\generated\n50_m3_r09.txt,50,3,lkh-wrapper-v2,677.4232365858713,0.001884,True,ortools-gls,570.151705,5.000716,True,107.271532,18.81456
n50_m3_r10.txt,data\mtsp\generated\n50_m3_r10.txt,50,3,lkh-wrapper-v1,693.1212904539267,0.001623,True,ortools-gls,586.119419,5.000654,True,107.001871,18.255985
n50_m3_r10.txt,data\mtsp\generated\n50_m3_r10.txt,50,3,lkh-wrapper-v2,695.2165737459383,0.002905,True,ortools-gls,586.119419,5.000654,True,109.097155,18.613469
n50_m5_r01.txt,data\mtsp\generated\n50_m5_r01.txt,50,5,lkh-wrapper-v1,987.5501084324763,0.002294,True,ortools-gls,574.071163,5.000855,True,413.478945,72.02573
n50_m5_r01.txt,data\mtsp\generated\n50_m5_r01.txt,50,5,lkh-wrapper-v2,736.9292551651504,0.002128,True,ortools-gls,574.071163,5.000855,True,162.858092,28.368973
n50_m5_r02.txt,data\mtsp\generated\n50_m5_r02.txt,50,5,lkh-wrapper-v1,895.5699195061852,0.002432,True,ortools-gls,624.500882,5.000942,True,271.069038,43.405709
n50_m5_r02.txt,data\mtsp\generated\n50_m5_r02.txt,50,5,lkh-wrapper-v2,722.2836849763427,0.003463,True,ortools-gls,624.500882,5.000942,True,97.782803,15.657753
n50_m5_r03.txt,data\mtsp\generated\n50_m5_r03.txt,50,5,lkh-wrapper-v1,995.9082679757811,0.001984,True,ortools-gls,591.115041,5.000329,True,404.793227,68.479602
n50_m5_r03.txt,data\mtsp\generated\n50_m5_r03.txt,50,5,lkh-wrapper-v2,774.4073482525583,0.002055,True,ortools-gls,591.115041,5.000329,True,183.292307,31.007891
n50_m5_r04.txt,data\mtsp\generated\n50_m5_r04.txt,50,5,lkh-wrapper-v1,829.7380380755346,0.001828,True,ortools-gls,566.021614,5.001291,True,263.716424,46.591229
n50_m5_r04.txt,data\mtsp\generated\n50_m5_r04.txt,50,5,lkh-wrapper-v2,677.6932845107724,0.001787,True,ortools-gls,566.021614,5.001291,True,111.671671,19.729224
n50_m5_r05.txt,data\mtsp\generated\n50_m5_r05.txt,50,5,lkh-wrapper-v1,906.4724148195696,0.002375,True,ortools-gls,583.694474,5.000329,True,322.777941,55.299126
n50_m5_r05.txt,data\mtsp\generated\n50_m5_r05.txt,50,5,lkh-wrapper-v2,806.0311342066009,0.002461,True,ortools-gls,583.694474,5.000329,True,222.33666,38.091274
n50_m5_r06.txt,data\mtsp\generated\n50_m5_r06.txt,50,5,lkh-wrapper-v1,801.2661855159663,0.001768,True,ortools-gls,595.232052,5.000131,True,206.034134,34.614086
n50_m5_r06.txt,data\mtsp\generated\n50_m5_r06.txt,50,5,lkh-wrapper-v2,725.971995153707,0.00264,True,ortools-gls,595.232052,5.000131,True,130.739943,21.964533
n50_m5_r07.txt,data\mtsp\generated\n50_m5_r07.txt,50,5,lkh-wrapper-v1,994.2036155822454,0.004174,True,ortools-gls,532.473184,5.001027,True,461.730432,86.714307
n50_m5_r07.txt,data\mtsp\generated\n50_m5_r07.txt,50,5,lkh-wrapper-v2,694.4793932601877,0.00259,True,ortools-gls,532.473184,5.001027,True,162.006209,30.425233
n50_m5_r08.txt,data\mtsp\generated\n50_m5_r08.txt,50,5,lkh-wrapper-v1,1076.8489105547137,0.002657,True,ortools-gls,629.071317,5.000092,True,447.777594,71.180736
n50_m5_r08.txt,data\mtsp\generated\n50_m5_r08.txt,50,5,lkh-wrapper-v2,704.4879181233559,0.002252,True,ortools-gls,629.071317,5.000092,True,75.416601,11.988561
n50_m5_r09.txt,data\mtsp\generated\n50_m5_r09.txt,50,5,lkh-wrapper-v1,1046.8083231261498,0.00253,True,ortools-gls,577.408738,5.00013,True,469.399585,81.29416
n50_m5_r09.txt,data\mtsp\generated\n50_m5_r09.txt,50,5,lkh-wrapper-v2,752.3296419550109,0.00239,True,ortools-gls,577.408738,5.00013,True,174.920904,30.294121
n50_m5_r10.txt,data\mtsp\generated\n50_m5_r10.txt,50,5,lkh-wrapper-v1,967.0575491171031,0.001287,True,ortools-gls,608.088124,5.000169,True,358.969425,59.032468
n50_m5_r10.txt,data\mtsp\generated\n50_m5_r10.txt,50,5,lkh-wrapper-v2,659.7048077553482,0.002903,True,ortools-gls,608.088124,5.000169,True,51.616684,8.488356
