instance_family,node_count,salesman_count,solver,runs,avg_objective,avg_time_seconds,avg_step_time_seconds,valid_runs
uniform,200,2,lkh-wrapper-v3,10,1195.849985,0.042014,0.041998,10
uniform,200,2,rand+nn,10,1883.076162,0.001141,0.001132,10
uniform,200,3,2opt+greed,10,1423.627008,0.002063,0.002053,10
uniform,200,3,grasp,10,1320.129309,3.46425,3.464235,10
uniform,200,3,lkh-wrapper,10,1305.862695,0.086456,0.086434,10
uniform,200,3,lkh-wrapper-v1,10,1305.862695,0.087417,0.087397,10
uniform,200,3,lkh-wrapper-v2,10,1220.966759,0.052541,0.052521,10
uniform,200,3,lkh-wrapper-v3,10,1212.540047,0.027015,0.026998,10
uniform,200,3,rand+nn,10,2388.685383,0.001111,0.001102,10
uniform,200,5,2opt+greed,10,1791.491095,0.001353,0.00134,10
uniform,200,5,grasp,10,1415.91498,5.108236,5.108219,10
uniform,200,5,lkh-wrapper,10,1544.082737,0.118852,0.11883,10
uniform,200,5,lkh-wrapper-v1,10,1544.082737,0.118773,0.118751,10
uniform,200,5,lkh-wrapper-v2,10,1321.24527,0.070129,0.070111,10
uniform,200,5,lkh-wrapper-v3,10,1329.253611,0.023518,0.023504,10
uniform,200,5,rand+nn,10,3118.315769,0.001276,0.001267,10
uniform,200,7,2opt+greed,10,2015.264999,0.001419,0.001409,10
uniform,200,7,grasp,10,1542.583603,6.532027,6.532008,10
uniform,200,7,lkh-wrapper,10,1676.022166,0.14133,0.141311,10
uniform,200,7,lkh-wrapper-v1,10,1676.022166,0.13834,0.13832,10
uniform,200,7,lkh-wrapper-v2,10,1322.245868,0.059578,0.059559,10
uniform,200,7,lkh-wrapper-v3,10,1333.376973,0.022381,0.022367,10
uniform,200,7,rand+nn,10,3749.18971,0.001149,0.001139,10
clustered-center,20,2,2opt+greed,10,331.662421,0.000266,0.000259,10
clustered-center,20,2,grasp,10,283.437112,0.005025,0.005012,10
clustered-center,20,2,lkh-wrapper,10,314.34158,0.000467,0.000461,10
clustered-center,20,2,lkh-wrapper-v1,10,314.34158,0.000512,0.000504,10
clustered-center,20,2,lkh-wrapper-v2,10,272.863725,0.000689,0.000683,10
clustered-center,20,2,lkh-wrapper-v3,10,272.851392,0.000615,0.000608,10
clustered-center,20,2,rand+nn,10,420.018791,0.00029,0.00028,10
clustered-center,20,3,2opt+greed,10,459.187614,0.00026,0.000253,10
clustered-center,20,3,grasp,10,306.319603,0.005152,0.005144,10
clustered-center,20,3,lkh-wrapper,10,369.569361,0.000418,0.000411,10
clustered-center,20,3,lkh-wrapper-v1,10,369.569361,0.000423,0.000417,10
clustered-center,20,3,lkh-wrapper-v2,10,268.931817,0.000686,0.000678,10
clustered-center,20,3,lkh-wrapper-v3,10,268.879443,0.000601,0.000589,10
clustered-center,20,3,rand+nn,10,535.012277,0.00031,0.000303,10
clustered-center,20,5,2opt+greed,10,624.011925,0.000283,0.000276,10
clustered-center,20,5,grasp,10,441.328898,0.0059,0.005893,10
clustered-center,20,5,lkh-wrapper,10,462.497275,0.000405,0.000398,10
clustered-center,20,5,lkh-wrapper-v1,10,462.497275,0.000382,0.000376,10
clustered-center,20,5,lkh-wrapper-v2,10,314.667244,0.000737,0.000731,10
clustered-center,20,5,lkh-wrapper-v3,10,314.40863,0.000711,0.000703,10
clustered-center,20,5,rand+nn,10,755.204757,0.000265,0.000257,10
clustered-center,50,2,2opt+greed,10,453.911155,0.000448,0.000431,10
clustered-center,50,2,grasp,10,387.353182,0.046232,0.046221,10
clustered-center,50,2,lkh-wrapper,10,429.903355,0.002842,0.002833,10
clustered-center,50,2,lkh-wrapper-v1,10,429.903355,0.002503,0.002495,10
clustered-center,50,2,lkh-wrapper-v2,10,373.447866,0.002642,0.002634,10
clustered-center,50,2,lkh-wrapper-v3,10,367.010741,0.002249,0.00223,10
clustered-center,50,2,rand+nn,10,601.512965,0.000374,0.000366,10
clustered-center,50,3,2opt+greed,10,602.309526,0.000421,0.000413,10
clustered-center,50,3,grasp,10,486.13436,0.071107,0.071093,10
clustered-center,50,3,lkh-wrapper,10,539.456549,0.003141,0.003133,10
clustered-center,50,3,lkh-wrapper-v1,10,539.456549,0.0036,0.003588,10
clustered-center,50,3,lkh-wrapper-v2,10,426.283685,0.002608,0.0026,10
clustered-center,50,3,lkh-wrapper-v3,10,428.033514,0.002302,0.002293,10
clustered-center,50,3,rand+nn,10,806.223594,0.000388,0.00038,10
clustered-center,50,5,2opt+greed,10,804.767838,0.000428,0.00042,10
clustered-center,50,5,grasp,10,594.296105,0.095111,0.095099,10
clustered-center,50,5,lkh-wrapper,10,695.26861,0.003232,0.003224,10
clustered-center,50,5,lkh-wrapper-v1,10,695.26861,0.003452,0.003442,10
clustered-center,50,5,lkh-wrapper-v2,10,434.019851,0.003679,0.00367,10
clustered-center,50,5,lkh-wrapper-v3,10,435.076601,0.002803,0.002795,10
clustered-center,50,5,rand+nn,10,1056.694092,0.000463,0.000447,10
