instance_family,node_count,salesman_count,solver,runs,avg_objective,avg_time_seconds,avg_step_time_seconds,valid_runs
uniform,200,7,lkh3-baseline,3,1135.623923,0.431359,0.431336,3
uniform,200,7,lkh3-baseline-minmax,3,1321.660746,19.979515,19.979481,3
uniform,200,7,lkh_v21_minmax,3,1502.906315,4.485747,4.485547,3
uniform,200,7,lkh_v21_minsum,3,1094.940088,4.458764,4.458516,3
uniform,200,7,lkh_v21_minsum_cap,3,1142.800248,4.426133,4.425984,3
uniform,200,7,lkh_v21_minsum_depot2m_plus,3,1146.505539,38.481003,38.480835,3
clustered-center,100,3,2opt+greed,3,772.382385,8.7e-05,7.5e-05,3
clustered-center,100,3,lkh-wrapper-v21,3,492.425423,0.908279,0.908227,3
clustered-center,100,3,lkh3-baseline,3,522.022964,0.281473,0.281451,3
clustered-center,100,3,lkh3-baseline-minmax,3,561.32088,7.88365,7.883625,3
clustered-center,100,3,lkh_v21_minmax,3,564.414673,4.421258,4.421067,3
clustered-center,100,3,lkh_v21_minsum,3,492.355904,4.425417,4.425276,3
clustered-center,100,3,lkh_v21_minsum_cap,3,500.999379,4.434428,4.434308,3
clustered-center,100,3,lkh_v21_minsum_depot2m_plus,3,522.632648,38.476659,38.476494,3
clustered-center,100,5,2opt+greed,3,1090.054019,7e-05,5.5e-05,3
clustered-center,100,5,lkh-wrapper-v21,3,525.979748,0.948462,0.948415,3
clustered-center,100,5,lkh3-baseline,3,624.806323,0.432619,0.432588,3
clustered-center,100,5,lkh3-baseline-minmax,3,715.804205,10.923109,10.923085,3
clustered-center,100,5,lkh_v21_minmax,3,721.48937,4.418652,4.41852,3
clustered-center,100,5,lkh_v21_minsum,3,525.979748,4.426625,4.426526,3
clustered-center,100,5,lkh_v21_minsum_cap,3,533.68892,4.436072,4.435993,3
clustered-center,100,5,lkh_v21_minsum_depot2m_plus,3,626.499307,38.450449,38.450312,3
clustered-center,100,7,2opt+greed,3,1414.643896,6.3e-05,5.1e-05,3
clustered-center,100,7,lkh-wrapper-v21,3,535.577764,0.905424,0.905354,3
clustered-center,100,7,lkh3-baseline,3,675.890842,0.268585,0.268551,3
clustered-center,100,7,lkh3-baseline-minmax,3,834.236931,10.963227,10.963172,3
clustered-center,100,7,lkh_v21_minmax,3,752.834574,4.430147,4.430054,3
clustered-center,100,7,lkh_v21_minsum,3,531.727073,4.42392,4.423701,3
clustered-center,100,7,lkh_v21_minsum_cap,3,544.446304,4.462848,4.462713,3
clustered-center,100,7,lkh_v21_minsum_depot2m_plus,3,677.130242,38.464821,38.464671,3
clustered-center,200,3,2opt+greed,3,921.670605,0.000185,0.000174,3
clustered-center,200,3,lkh-wrapper-v21,3,667.40449,1.399004,1.398954,3
clustered-center,200,3,lkh3-baseline,3,672.583869,0.488343,0.488305,3
clustered-center,200,3,lkh3-baseline-minmax,3,711.745886,11.056637,11.056601,3
clustered-center,200,3,lkh_v21_minmax,3,734.166215,4.433042,4.432894,3
clustered-center,200,3,lkh_v21_minsum,3,656.065684,4.482601,4.482487,3
clustered-center,200,3,lkh_v21_minsum_cap,3,687.849874,4.42401,4.423913,3
clustered-center,200,3,lkh_v21_minsum_depot2m_plus,3,675.547121,38.523647,38.523504,3
clustered-center,200,5,2opt+greed,3,1130.029068,0.000143,0.000133,3
clustered-center,200,5,lkh-wrapper-v21,3,684.067822,1.567497,1.56744,3
clustered-center,200,5,lkh3-baseline,3,725.075936,0.450285,0.45026,3
clustered-center,200,5,lkh3-baseline-minmax,3,835.624877,12.280996,12.280914,3
clustered-center,200,5,lkh_v21_minmax,3,908.131422,4.436208,4.43605,3
clustered-center,200,5,lkh_v21_minsum,3,673.427854,4.440215,4.440096,3
clustered-center,200,5,lkh_v21_minsum_cap,3,703.64581,4.465579,4.465441,3
clustered-center,200,5,lkh_v21_minsum_depot2m_plus,3,731.027132,38.463346,38.463203,3
clustered-center,200,7,2opt+greed,3,1390.105415,0.000178,0.000166,3
clustered-center,200,7,lkh-wrapper-v21,3,666.842235,1.926552,1.926498,3
clustered-center,200,7,lkh3-baseline,3,757.637354,0.570479,0.570454,3
clustered-center,200,7,lkh3-baseline-minmax,3,905.009015,14.466926,14.466889,3
clustered-center,200,7,lkh_v21_minmax,3,876.909635,4.441497,4.441412,3
clustered-center,200,7,lkh_v21_minsum,3,664.271357,4.443103,4.44301,3
clustered-center,200,7,lkh_v21_minsum_cap,3,695.898281,4.456531,4.45642,3
clustered-center,200,7,lkh_v21_minsum_depot2m_plus,3,761.401782,38.467792,38.467668,3
