instance,path,node_count,salesman_count,solver,objective,time_seconds,valid,reference_solver,reference_objective,reference_time_seconds,reference_valid,objective_gap,relative_gap_percent
n100_m3_r09.txt,data\mtsp\generated\n100_m3_r09.txt,100,3,2opt+greed,1236.8311817945757,0.00056,True,ortools-gls,822.735604,5.001044,True,414.095578,50.33155
n100_m3_r09.txt,data\mtsp\generated\n100_m3_r09.txt,100,3,grasp,933.7099761587632,0.479831,True,ortools-gls,822.735604,5.001044,True,110.974372,13.488461
n100_m3_r09.txt,data\mtsp\generated\n100_m3_r09.txt,100,3,lkh-wrapper,1070.9917592771317,0.025314,True,ortools-gls,822.735604,5.001044,True,248.256155,30.174476
n100_m3_r10.txt,data\mtsp\generated\n100_m3_r10.txt,100,3,rand+nn,1684.8056447215968,0.000479,True,ortools-gls,784.00761,5.000676,True,900.798035,114.896593
n100_m3_r10.txt,data\mtsp\generated\n100_m3_r10.txt,100,3,2opt+greed,1044.1587495002595,0.000594,True,ortools-gls,784.00761,5.000676,True,260.15114,33.182221
n100_m3_r10.txt,data\mtsp\generated\n100_m3_r10.txt,100,3,grasp,909.7511173693698,0.485943,True,ortools-gls,784.00761,5.000676,True,125.743507,16.038557
n100_m3_r10.txt,data\mtsp\generated\n100_m3_r10.txt,100,3,lkh-wrapper,904.8394705187637,0.008034,True,ortools-gls,784.00761,5.000676,True,120.831861,15.412078
n100_m5_r01.txt,data\mtsp\generated\n100_m5_r01.txt,100,5,rand+nn,2185.1028798060865,0.000449,True,ortools-gls,795.98205,5.001226,True,1389.12083,174.516602
n100_m5_r01.txt,data\mtsp\generated\n100_m5_r01.txt,100,5,2opt+greed,1231.056337082655,0.000508,True,ortools-gls,795.98205,5.001226,True,435.074287,54.658806
n100_m5_r01.txt,data\mtsp\generated\n100_m5_r01.txt,100,5,grasp,1070.8830717987785,0.710193,True,ortools-gls,795.98205,5.001226,True,274.901022,34.536083
n100_m5_r01.txt,data\mtsp\generated\n100_m5_r01.txt,100,5,lkh-wrapper,1122.2372382165352,0.015175,True,ortools-gls,795.98205,5.001226,True,326.255188,40.987757
n100_m5_r02.txt,data\mtsp\generated\n100_m5_r02.txt,100,5,rand+nn,2187.131933445667,0.000413,True,ortools-gls,839.697049,5.001059,True,1347.434884,160.466788
n100_m5_r02.txt,data\mtsp\generated\n100_m5_r02.txt,100,5,2opt+greed,1332.4177305103178,0.000551,True,ortools-gls,839.697049,5.001059,True,492.720682,58.678387
n100_m5_r02.txt,data\mtsp\generated\n100_m5_r02.txt,100,5,grasp,1097.1088300164374,0.696871,True,ortools-gls,839.697049,5.001059,True,257.411781,30.655316
n100_m5_r02.txt,data\mtsp\generated\n100_m5_r02.txt,100,5,lkh-wrapper,1113.6645598778748,0.013753,True,ortools-gls,839.697049,5.001059,True,273.967511,32.626947
n100_m5_r03.txt,data\mtsp\generated\n100_m5_r03.txt,100,5,rand+nn,2065.5602283224316,0.000586,True,ortools-gls,816.160933,5.004235,True,1249.399295,153.082467
n100_m5_r03.txt,data\mtsp\generated\n100_m5_r03.txt,100,5,2opt+greed,1300.9065962105628,0.000655,True,ortools-gls,816.160933,5.004235,True,484.745663,59.393392
n100_m5_r03.txt,data\mtsp\generated\n100_m5_r03.txt,100,5,grasp,1087.4890630245338,0.791282,True,ortools-gls,816.160933,5.004235,True,271.32813,33.24444
n100_m5_r03.txt,data\mtsp\generated\n100_m5_r03.txt,100,5,lkh-wrapper,1097.8141314926029,0.016524,True,ortools-gls,816.160933,5.004235,True,281.653198,34.509517
n100_m5_r04.txt,data\mtsp\generated\n100_m5_r04.txt,100,5,rand+nn,2259.909216516844,0.00057,True,ortools-gls,806.112506,5.000687,True,1453.796711,180.346627
n100_m5_r04.txt,data\mtsp\generated\n100_m5_r04.txt,100,5,2opt+greed,1592.1299656816057,0.000509,True,ortools-gls,806.112506,5.000687,True,786.01746,97.507166
n100_m5_r04.txt,data\mtsp\generated\n100_m5_r04.txt,100,5,grasp,1045.9981774686396,0.753128,True,ortools-gls,806.112506,5.000687,True,239.885671,29.758336
n100_m5_r04.txt,data\mtsp\generated\n100_m5_r04.txt,100,5,lkh-wrapper,1253.1721752978697,0.020003,True,ortools-gls,806.112506,5.000687,True,447.059669,55.458719
n100_m5_r05.txt,data\mtsp\generated\n100_m5_r05.txt,100,5,rand+nn,2117.9448840738105,0.000423,True,ortools-gls,791.160334,4.999905,True,1326.78455,167.701096
n100_m5_r05.txt,data\mtsp\generated\n100_m5_r05.txt,100,5,2opt+greed,1417.4276915716807,0.000556,True,ortools-gls,791.160334,4.999905,True,626.267358,79.158084
n100_m5_r05.txt,data\mtsp\generated\n100_m5_r05.txt,100,5,grasp,994.413276752658,0.738813,True,ortools-gls,791.160334,4.999905,True,203.252943,25.690487
n100_m5_r05.txt,data\mtsp\generated\n100_m5_r05.txt,100,5,lkh-wrapper,1273.6509946301815,0.040034,True,ortools-gls,791.160334,4.999905,True,482.490661,60.985194
n100_m5_r06.txt,data\mtsp\generated\n100_m5_r06.txt,100,5,rand+nn,2191.8373184313036,0.000452,True,ortools-gls,811.76969,5.000651,True,1380.067628,170.007287
n100_m5_r06.txt,data\mtsp\generated\n100_m5_r06.txt,100,5,2opt+greed,1225.4352055171082,0.000533,True,ortools-gls,811.76969,5.000651,True,413.665516,50.958483
n100_m5_r06.txt,data\mtsp\generated\n100_m5_r06.txt,100,5,grasp,1007.2023900758979,0.80921,True,ortools-gls,811.76969,5.000651,True,195.4327,24.074895
n100_m5_r06.txt,data\mtsp\generated\n100_m5_r06.txt,100,5,lkh-wrapper,1196.4887127636825,0.009166,True,ortools-gls,811.76969,5.000651,True,384.719023,47.392632
n100_m5_r07.txt,data\mtsp\generated\n100_m5_r07.txt,100,5,rand+nn,2264.5362896764354,0.000461,True,ortools-gls,802.861462,4.999875,True,1461.674828,182.058163
n100_m5_r07.txt,data\mtsp\generated\n100_m5_r07.txt,100,5,2opt+greed,1427.0824049839468,0.000505,True,ortools-gls,802.861462,4.999875,True,624.220943,77.749521
n100_m5_r07.txt,data\mtsp\generated\n100_m5_r07.txt,100,5,grasp,1007.7919757062323,0.804657,True,ortools-gls,802.861462,4.999875,True,204.930514,25.525016
n100_m5_r07.txt,data\mtsp\generated\n100_m5_r07.txt,100,5,lkh-wrapper,1245.904006468376,0.017186,True,ortools-gls,802.861462,4.999875,True,443.042544,55.182938
n100_m5_r08.txt,data\mtsp\generated\n100_m5_r08.txt,100,5,rand+nn,2104.8096813711977,0.000457,True,ortools-gls,757.097381,5.00114,True,1347.7123,178.01043
n100_m5_r08.txt,data\mtsp\generated\n100_m5_r08.txt,100,5,2opt+greed,1235.3823863227844,0.000518,True,ortools-gls,757.097381,5.00114,True,478.285005,63.173512
n100_m5_r08.txt,data\mtsp\generated\n100_m5_r08.txt,100,5,grasp,977.7410398409522,0.722378,True,ortools-gls,757.097381,5.00114,True,220.643659,29.143366
n100_m5_r08.txt,data\mtsp\generated\n100_m5_r08.txt,100,5,lkh-wrapper,1120.8384432426813,0.012802,True,ortools-gls,757.097381,5.00114,True,363.741062,48.044158
