instance_family,instance,path,node_count,salesman_count,solver,objective,time_seconds,valid,reference_solver,reference_objective,reference_time_seconds,reference_valid,objective_gap,relative_gap_percent
uniform,n100_m3_r07.txt,data\mtsp\generated\n100_m3_r07.txt,100,3,grasp,1008.2276094729689,0.457222,True,ortools-gls,832.322765,5.000776,True,175.904844,21.13421
uniform,n100_m3_r07.txt,data\mtsp\generated\n100_m3_r07.txt,100,3,lkh-wrapper,1108.3684239130073,0.017493,True,ortools-gls,832.322765,5.000776,True,276.045659,33.165699
uniform,n100_m3_r07.txt,data\mtsp\generated\n100_m3_r07.txt,100,3,lkh-wrapper-v1,1108.3684239130073,0.016417,True,ortools-gls,832.322765,5.000776,True,276.045659,33.165699
uniform,n100_m3_r07.txt,data\mtsp\generated\n100_m3_r07.txt,100,3,lkh-wrapper-v2,869.9362556614676,0.008496,True,ortools-gls,832.322765,5.000776,True,37.613491,4.519099
uniform,n100_m3_r07.txt,data\mtsp\generated\n100_m3_r07.txt,100,3,lkh-wrapper-v3,869.5904596997516,0.005669,True,ortools-gls,832.322765,5.000776,True,37.267695,4.477553
uniform,n100_m3_r08.txt,data\mtsp\generated\n100_m3_r08.txt,100,3,rand+nn,1710.2879568511416,0.000553,True,ortools-gls,857.475541,5.000486,True,852.812416,99.45618
uniform,n100_m3_r08.txt,data\mtsp\generated\n100_m3_r08.txt,100,3,2opt+greed,1211.8567885270074,0.000587,True,ortools-gls,857.475541,5.000486,True,354.381248,41.328438
uniform,n100_m3_r08.txt,data\mtsp\generated\n100_m3_r08.txt,100,3,grasp,921.8702302341496,0.45804,True,ortools-gls,857.475541,5.000486,True,64.394689,7.509799
uniform,n100_m3_r08.txt,data\mtsp\generated\n100_m3_r08.txt,100,3,lkh-wrapper,1107.5833339460305,0.025665,True,ortools-gls,857.475541,5.000486,True,250.107793,29.167922
uniform,n100_m3_r08.txt,data\mtsp\generated\n100_m3_r08.txt,100,3,lkh-wrapper-v1,1107.5833339460305,0.024872,True,ortools-gls,857.475541,5.000486,True,250.107793,29.167922
uniform,n100_m3_r08.txt,data\mtsp\generated\n100_m3_r08.txt,100,3,lkh-wrapper-v2,900.2195726113423,0.013742,True,ortools-gls,857.475541,5.000486,True,42.744032,4.984869
uniform,n100_m3_r08.txt,data\mtsp\generated\n100_m3_r08.txt,100,3,lkh-wrapper-v3,903.7258621277899,0.007612,True,ortools-gls,857.475541,5.000486,True,46.250321,5.393777
uniform,n100_m3_r09.txt,data\mtsp\generated\n100_m3_r09.txt,100,3,rand+nn,1773.4158733078489,0.000455,True,ortools-gls,822.735604,5.001044,True,950.680269,115.551128
uniform,n100_m3_r09.txt,data\mtsp\generated\n100_m3_r09.txt,100,3,2opt+greed,1236.8311817945757,0.000567,True,ortools-gls,822.735604,5.001044,True,414.095578,50.33155
uniform,n100_m3_r09.txt,data\mtsp\generated\n100_m3_r09.txt,100,3,grasp,933.7099761587632,0.480776,True,ortools-gls,822.735604,5.001044,True,110.974372,13.488461
uniform,n100_m3_r09.txt,data\mtsp\generated\n100_m3_r09.txt,100,3,lkh-wrapper,1070.9917592771317,0.025852,True,ortools-gls,822.735604,5.001044,True,248.256155,30.174476
uniform,n100_m3_r09.txt,data\mtsp\generated\n100_m3_r09.txt,100,3,lkh-wrapper-v1,1070.9917592771317,0.025597,True,ortools-gls,822.735604,5.001044,True,248.256155,30.174476
uniform,n100_m3_r09.txt,data\mtsp\generated\n100_m3_r09.txt,100,3,lkh-wrapper-v2,905.990572408602,0.007689,True,ortools-gls,822.735604,5.001044,True,83.254968,10.119286
uniform,n100_m3_r09.txt,data\mtsp\generated\n100_m3_r09.txt,100,3,lkh-wrapper-v3,894.9256228277484,0.005772,True,ortools-gls,822.735604,5.001044,True,72.190019,8.774389
