instance_family,instance,path,node_count,salesman_count,solver,objective,time_seconds,valid,reference_solver,reference_objective,reference_time_seconds,reference_valid,objective_gap,relative_gap_percent
uniform,n200_m3_r04.txt,data\mtsp\generated\n200_m3_r04.txt,200,3,lkh-wrapper-v3,1231.2123820769948,0.070611,True,ortools-gls,1100.437815,5.001371,True,130.774567,11.883867
uniform,n200_m3_r05.txt,data\mtsp\generated\n200_m3_r05.txt,200,3,lkh-wrapper-v1,1262.5011929659568,0.06728,True,ortools-gls,1153.99046,5.001161,True,108.510733,9.403088
uniform,n200_m3_r05.txt,data\mtsp\generated\n200_m3_r05.txt,200,3,lkh-wrapper-v2,1253.0742608733735,0.043927,True,ortools-gls,1153.99046,5.001161,True,99.083801,8.586189
uniform,n200_m3_r05.txt,data\mtsp\generated\n200_m3_r05.txt,200,3,lkh-wrapper-v3,1296.0368245862392,0.022139,True,ortools-gls,1153.99046,5.001161,True,142.046365,12.309146
uniform,n200_m3_r06.txt,data\mtsp\generated\n200_m3_r06.txt,200,3,lkh-wrapper-v1,1309.9072072549038,0.060155,True,ortools-gls,1156.017496,5.000744,True,153.889711,13.312057
uniform,n200_m3_r06.txt,data\mtsp\generated\n200_m3_r06.txt,200,3,lkh-wrapper-v2,1183.592364587887,0.041775,True,ortools-gls,1156.017496,5.000744,True,27.574869,2.385333
uniform,n200_m3_r06.txt,data\mtsp\generated\n200_m3_r06.txt,200,3,lkh-wrapper-v3,1186.7449436655315,0.019957,True,ortools-gls,1156.017496,5.000744,True,30.727448,2.658044
uniform,n200_m3_r07.txt,data\mtsp\generated\n200_m3_r07.txt,200,3,lkh-wrapper-v1,1327.3701944897907,0.107611,True,ortools-gls,1153.99884,5.00113,True,173.371354,15.023529
uniform,n200_m3_r07.txt,data\mtsp\generated\n200_m3_r07.txt,200,3,lkh-wrapper-v2,1196.262382755728,0.04695,True,ortools-gls,1153.99884,5.00113,True,42.263543,3.662356
uniform,n200_m3_r07.txt,data\mtsp\generated\n200_m3_r07.txt,200,3,lkh-wrapper-v3,1164.5037880433933,0.039375,True,ortools-gls,1153.99884,5.00113,True,10.504948,0.910308
uniform,n200_m3_r08.txt,data\mtsp\generated\n200_m3_r08.txt,200,3,lkh-wrapper-v1,1260.1033308027627,0.100988,True,ortools-gls,1142.306907,5.001709,True,117.796424,10.312152
uniform,n200_m3_r08.txt,data\mtsp\generated\n200_m3_r08.txt,200,3,lkh-wrapper-v2,1282.5749489582986,0.05432,True,ortools-gls,1142.306907,5.001709,True,140.268042,12.279366
uniform,n200_m3_r08.txt,data\mtsp\generated\n200_m3_r08.txt,200,3,lkh-wrapper-v3,1217.5983509550965,0.027448,True,ortools-gls,1142.306907,5.001709,True,75.291444,6.591175
uniform,n200_m3_r09.txt,data\mtsp\generated\n200_m3_r09.txt,200,3,lkh-wrapper-v1,1299.0249492096743,0.06392,True,ortools-gls,1158.367649,5.001574,True,140.6573,12.142717
uniform,n200_m3_r09.txt,data\mtsp\generated\n200_m3_r09.txt,200,3,lkh-wrapper-v2,1286.2523569388422,0.039834,True,ortools-gls,1158.367649,5.001574,True,127.884708,11.040079
uniform,n200_m3_r09.txt,data\mtsp\generated\n200_m3_r09.txt,200,3,lkh-wrapper-v3,1279.8099299316284,0.025515,True,ortools-gls,1158.367649,5.001574,True,121.442281,10.483915
uniform,n200_m3_r10.txt,data\mtsp\generated\n200_m3_r10.txt,200,3,lkh-wrapper-v1,1265.9852200995756,0.081075,True,ortools-gls,1176.908734,5.001316,True,89.076486,7.568683
uniform,n200_m3_r10.txt,data\mtsp\generated\n200_m3_r10.txt,200,3,lkh-wrapper-v2,1189.4570354770728,0.051921,True,ortools-gls,1176.908734,5.001316,True,12.548301,1.066209
uniform,n200_m3_r10.txt,data\mtsp\generated\n200_m3_r10.txt,200,3,lkh-wrapper-v3,1185.5083696021936,0.019176,True,ortools-gls,1176.908734,5.001316,True,8.599636,0.730697
uniform,n200_m5_r01.txt,data\mtsp\generated\n200_m5_r01.txt,200,5,lkh-wrapper-v1,1481.4655504147115,0.140332,True,ortools-gls,1176.841448,5.001282,True,304.624102,25.884889
uniform,n200_m5_r01.txt,data\mtsp\generated\n200_m5_r01.txt,200,5,lkh-wrapper-v2,1302.2273473016176,0.086594,True,ortools-gls,1176.841448,5.001282,True,125.385899,10.654443
uniform,n200_m5_r01.txt,data\mtsp\generated\n200_m5_r01.txt,200,5,lkh-wrapper-v3,1300.5520900040715,0.028333,True,ortools-gls,1176.841448,5.001282,True,123.710642,10.512091
uniform,n200_m5_r02.txt,data\mtsp\generated\n200_m5_r02.txt,200,5,lkh-wrapper-v1,1528.7671271142472,0.087004,True,ortools-gls,1158.997195,5.000397,True,369.769932,31.904299
uniform,n200_m5_r02.txt,data\mtsp\generated\n200_m5_r02.txt,200,5,lkh-wrapper-v2,1279.7939080803858,0.09113,True,ortools-gls,1158.997195,5.000397,True,120.796713,10.42252
uniform,n200_m5_r02.txt,data\mtsp\generated\n200_m5_r02.txt,200,5,lkh-wrapper-v3,1291.0770258771029,0.01389,True,ortools-gls,1158.997195,5.000397,True,132.079831,11.396044
uniform,n200_m5_r03.txt,data\mtsp\generated\n200_m5_r03.txt,200,5,lkh-wrapper-v1,1500.8788452849878,0.091953,True,ortools-gls,1162.933523,5.00079,True,337.945322,29.059728
uniform,n200_m5_r03.txt,data\mtsp\generated\n200_m5_r03.txt,200,5,lkh-wrapper-v2,1377.5441349214059,0.066613,True,ortools-gls,1162.933523,5.00079,True,214.610612,18.454246
uniform,n200_m5_r03.txt,data\mtsp\generated\n200_m5_r03.txt,200,5,lkh-wrapper-v3,1397.483767941872,0.016121,True,ortools-gls,1162.933523,5.00079,True,234.550245,20.168844
uniform,n200_m5_r04.txt,data\mtsp\generated\n200_m5_r04.txt,200,5,lkh-wrapper-v1,1440.7732616504227,0.151814,True,ortools-gls,1124.680357,5.00182,True,316.092905,28.105133
uniform,n200_m5_r04.txt,data\mtsp\generated\n200_m5_r04.txt,200,5,lkh-wrapper-v2,1329.96007184246,0.076607,True,ortools-gls,1124.680357,5.00182,True,205.279715,18.252272
uniform,n200_m5_r04.txt,data\mtsp\generated\n200_m5_r04.txt,200,5,lkh-wrapper-v3,1342.4416906206486,0.044565,True,ortools-gls,1124.680357,5.00182,True,217.761334,19.362064
uniform,n200_m5_r05.txt,data\mtsp\generated\n200_m5_r05.txt,200,5,lkh-wrapper-v1,1730.8427992469415,0.135451,True,ortools-gls,1129.378684,5.001238,True,601.464115,53.256195
uniform,n200_m5_r05.txt,data\mtsp\generated\n200_m5_r05.txt,200,5,lkh-wrapper-v2,1272.4752870445018,0.051339,True,ortools-gls,1129.378684,5.001238,True,143.096603,12.670383
uniform,n200_m5_r05.txt,data\mtsp\generated\n200_m5_r05.txt,200,5,lkh-wrapper-v3,1290.7285313907919,0.013692,True,ortools-gls,1129.378684,5.001238,True,161.349847,14.286603
uniform,n200_m5_r06.txt,data\mtsp\generated\n200_m5_r06.txt,200,5,lkh-wrapper-v1,1564.6059230392118,0.165625,True,ortools-gls,1174.350183,5.000123,True,390.25574,33.231633
uniform,n200_m5_r06.txt,data\mtsp\generated\n200_m5_r06.txt,200,5,lkh-wrapper-v2,1313.7087950492323,0.05201,True,ortools-gls,1174.350183,5.000123,True,139.358612,11.86687
uniform,n200_m5_r06.txt,data\mtsp\generated\n200_m5_r06.txt,200,5,lkh-wrapper-v3,1280.2317660939111,0.015576,True,ortools-gls,1174.350183,5.000123,True,105.881583,9.016185
uniform,n200_m5_r07.txt,data\mtsp\generated\n200_m5_r07.txt,200,5,lkh-wrapper-v1,1700.917151259677,0.091874,True,ortools-gls,1185.824322,5.000474,True,515.092829,43.437533
uniform,n200_m5_r07.txt,data\mtsp\generated\n200_m5_r07.txt,200,5,lkh-wrapper-v2,1372.3414632652805,0.073269,True,ortools-gls,1185.824322,5.000474,True,186.517141,15.728902
uniform,n200_m5_r07.txt,data\mtsp\generated\n200_m5_r07.txt,200,5,lkh-wrapper-v3,1411.2919845100694,0.023743,True,ortools-gls,1185.824322,5.000474,True,225.467663,19.013581
uniform,n200_m5_r08.txt,data\mtsp\generated\n200_m5_r08.txt,200,5,lkh-wrapper-v1,1607.0286371300624,0.109448,True,ortools-gls,1149.562699,5.001651,True,457.465938,39.794779
uniform,n200_m5_r08.txt,data\mtsp\generated\n200_m5_r08.txt,200,5,lkh-wrapper-v2,1322.179148175498,0.047171,True,ortools-gls,1149.562699,5.001651,True,172.616449,15.015836
uniform,n200_m5_r08.txt,data\mtsp\generated\n200_m5_r08.txt,200,5,lkh-wrapper-v3,1353.520790806062,0.014737,True,ortools-gls,1149.562699,5.001651,True,203.958092,17.742233
uniform,n200_m5_r09.txt,data\mtsp\generated\n200_m5_r09.txt,200,5,lkh-wrapper-v1,1420.0283855661617,0.127448,True,ortools-gls,1139.130998,5.000553,True,280.897388,24.658919
uniform,n200_m5_r09.txt,data\mtsp\generated\n200_m5_r09.txt,200,5,lkh-wrapper-v2,1285.8697331617022,0.132527,True,ortools-gls,1139.130998,5.000553,True,146.738735,12.881638
uniform,n200_m5_r09.txt,data\mtsp\generated\n200_m5_r09.txt,200,5,lkh-wrapper-v3,1270.5407243523368,0.034525,True,ortools-gls,1139.130998,5.000553,True,131.409726,11.535963
uniform,n200_m5_r10.txt,data\mtsp\generated\n200_m5_r10.txt,200,5,lkh-wrapper-v1,1465.5196884929553,0.105082,True,ortools-gls,1130.652206,5.000694,True,334.867482,29.617196
uniform,n200_m5_r10.txt,data\mtsp\generated\n200_m5_r10.txt,200,5,lkh-wrapper-v2,1356.3528155761308,0.049817,True,ortools-gls,1130.652206,5.000694,True,225.70061,19.961984
uniform,n200_m5_r10.txt,data\mtsp\generated\n200_m5_r10.txt,200,5,lkh-wrapper-v3,1354.667742452581,0.025536,True,ortools-gls,1130.652206,5.000694,True,224.015536,19.812948
uniform,n20_m2_r01.txt,data\mtsp\generated\n20_m2_r01.txt,20,2,lkh-wrapper-v1,398.4850112114399,0.00069,True,ortools-gls,354.594397,5.000864,True,43.890614,12.377695
uniform,n20_m2_r01.txt,data\mtsp\generated\n20_m2_r01.txt,20,2,lkh-wrapper-v2,385.2387096625025,0.000759,True,ortools-gls,354.594397,5.000864,True,30.644313,8.642075
uniform,n20_m2_r01.txt,data\mtsp\generated\n20_m2_r01.txt,20,2,lkh-wrapper-v3,385.2387096625025,0.000711,True,ortools-gls,354.594397,5.000864,True,30.644313,8.642075
uniform,n20_m2_r02.txt,data\mtsp\generated\n20_m2_r02.txt,20,2,lkh-wrapper-v1,446.2655727122491,0.000328,True,ortools-gls,349.053073,4.999789,True,97.2125,27.850349
uniform,n20_m2_r02.txt,data\mtsp\generated\n20_m2_r02.txt,20,2,lkh-wrapper-v2,393.5250358621024,0.000914,True,ortools-gls,349.053073,4.999789,True,44.471963,12.740745
uniform,n20_m2_r02.txt,data\mtsp\generated\n20_m2_r02.txt,20,2,lkh-wrapper-v3,393.52503586210247,0.000791,True,ortools-gls,349.053073,4.999789,True,44.471963,12.740745
uniform,n20_m2_r03.txt,data\mtsp\generated\n20_m2_r03.txt,20,2,lkh-wrapper-v1,448.5884488501503,0.000735,True,ortools-gls,408.533625,5.000972,True,40.054824,9.804535
uniform,n20_m2_r03.txt,data\mtsp\generated\n20_m2_r03.txt,20,2,lkh-wrapper-v2,466.0476168719491,0.000551,True,ortools-gls,408.533625,5.000972,True,57.513992,14.078154
uniform,n20_m2_r03.txt,data\mtsp\generated\n20_m2_r03.txt,20,2,lkh-wrapper-v3,466.0476168719491,0.000515,True,ortools-gls,408.533625,5.000972,True,57.513992,14.078154
uniform,n20_m2_r04.txt,data\mtsp\generated\n20_m2_r04.txt,20,2,lkh-wrapper-v1,499.706851865063,0.000571,True,ortools-gls,351.088278,5.000236,True,148.618574,42.330828
uniform,n20_m2_r04.txt,data\mtsp\generated\n20_m2_r04.txt,20,2,lkh-wrapper-v2,378.97234584691006,0.000902,True,ortools-gls,351.088278,5.000236,True,27.884068,7.942181
uniform,n20_m2_r04.txt,data\mtsp\generated\n20_m2_r04.txt,20,2,lkh-wrapper-v3,378.97234584691006,0.000549,True,ortools-gls,351.088278,5.000236,True,27.884068,7.942181
uniform,n20_m2_r05.txt,data\mtsp\generated\n20_m2_r05.txt,20,2,lkh-wrapper-v1,396.9155674023385,0.000327,True,ortools-gls,304.991598,4.999976,True,91.923969,30.139837
uniform,n20_m2_r05.txt,data\mtsp\generated\n20_m2_r05.txt,20,2,lkh-wrapper-v2,353.0581612748899,0.000689,True,ortools-gls,304.991598,4.999976,True,48.066563,15.759963
uniform,n20_m2_r05.txt,data\mtsp\generated\n20_m2_r05.txt,20,2,lkh-wrapper-v3,353.0581612748899,0.000626,True,ortools-gls,304.991598,4.999976,True,48.066563,15.759963
uniform,n20_m2_r06.txt,data\mtsp\generated\n20_m2_r06.txt,20,2,lkh-wrapper-v1,442.6646680237497,0.000803,True,ortools-gls,364.907784,4.999756,True,77.756884,21.308639
uniform,n20_m2_r06.txt,data\mtsp\generated\n20_m2_r06.txt,20,2,lkh-wrapper-v2,396.0833200198671,0.00082,True,ortools-gls,364.907784,4.999756,True,31.175536,8.543401
uniform,n20_m2_r06.txt,data\mtsp\generated\n20_m2_r06.txt,20,2,lkh-wrapper-v3,396.0833200198671,0.000597,True,ortools-gls,364.907784,4.999756,True,31.175536,8.543401
uniform,n20_m2_r07.txt,data\mtsp\generated\n20_m2_r07.txt,20,2,lkh-wrapper-v1,490.14558584747294,0.000422,True,ortools-gls,408.766397,5.000085,True,81.379189,19.908483
uniform,n20_m2_r07.txt,data\mtsp\generated\n20_m2_r07.txt,20,2,lkh-wrapper-v2,482.41963055938186,0.000919,True,ortools-gls,408.766397,5.000085,True,73.653234,18.018417
uniform,n20_m2_r07.txt,data\mtsp\generated\n20_m2_r07.txt,20,2,lkh-wrapper-v3,482.41963055938186,0.000846,True,ortools-gls,408.766397,5.000085,True,73.653234,18.018417
uniform,n20_m2_r08.txt,data\mtsp\generated\n20_m2_r08.txt,20,2,lkh-wrapper-v1,397.37066195790703,0.000333,True,ortools-gls,328.817236,5.00058,True,68.553426,20.848489
uniform,n20_m2_r08.txt,data\mtsp\generated\n20_m2_r08.txt,20,2,lkh-wrapper-v2,364.94097803624,0.000636,True,ortools-gls,328.817236,5.00058,True,36.123742,10.985964
uniform,n20_m2_r08.txt,data\mtsp\generated\n20_m2_r08.txt,20,2,lkh-wrapper-v3,364.9409780362399,0.000571,True,ortools-gls,328.817236,5.00058,True,36.123742,10.985964
uniform,n20_m2_r09.txt,data\mtsp\generated\n20_m2_r09.txt,20,2,lkh-wrapper-v1,536.1769814061878,0.00046,True,ortools-gls,414.320125,5.000071,True,121.856856,29.411281
uniform,n20_m2_r09.txt,data\mtsp\generated\n20_m2_r09.txt,20,2,lkh-wrapper-v2,489.3382666689316,0.00084,True,ortools-gls,414.320125,5.000071,True,75.018142,18.106323
uniform,n20_m2_r09.txt,data\mtsp\generated\n20_m2_r09.txt,20,2,lkh-wrapper-v3,487.37608026775854,0.000477,True,ortools-gls,414.320125,5.000071,True,73.055955,17.632731
uniform,n20_m2_r10.txt,data\mtsp\generated\n20_m2_r10.txt,20,2,lkh-wrapper-v1,434.7720192385017,0.000326,True,ortools-gls,372.109498,5.00291,True,62.662521,16.839807
uniform,n20_m2_r10.txt,data\mtsp\generated\n20_m2_r10.txt,20,2,lkh-wrapper-v2,397.94761106244016,0.000609,True,ortools-gls,372.109498,5.00291,True,25.838113,6.943685
uniform,n20_m2_r10.txt,data\mtsp\generated\n20_m2_r10.txt,20,2,lkh-wrapper-v3,397.94761106244016,0.000512,True,ortools-gls,372.109498,5.00291,True,25.838113,6.943685
uniform,n20_m3_r01.txt,data\mtsp\generated\n20_m3_r01.txt,20,3,lkh-wrapper-v1,517.1513550647855,0.000454,True,ortools-gls,355.434532,5.001142,True,161.716823,45.498343
uniform,n20_m3_r01.txt,data\mtsp\generated\n20_m3_r01.txt,20,3,lkh-wrapper-v2,414.48822939298924,0.000754,True,ortools-gls,355.434532,5.001142,True,59.053697,16.614508
uniform,n20_m3_r01.txt,data\mtsp\generated\n20_m3_r01.txt,20,3,lkh-wrapper-v3,414.48822939298924,0.000579,True,ortools-gls,355.434532,5.001142,True,59.053697,16.614508
uniform,n20_m3_r02.txt,data\mtsp\generated\n20_m3_r02.txt,20,3,lkh-wrapper-v1,494.928518996491,0.000291,True,ortools-gls,397.837332,5.000301,True,97.091187,24.404745
uniform,n20_m3_r02.txt,data\mtsp\generated\n20_m3_r02.txt,20,3,lkh-wrapper-v2,476.52425841888953,0.000468,True,ortools-gls,397.837332,5.000301,True,78.686926,19.778668
uniform,n20_m3_r02.txt,data\mtsp\generated\n20_m3_r02.txt,20,3,lkh-wrapper-v3,476.52425841888953,0.000449,True,ortools-gls,397.837332,5.000301,True,78.686926,19.778668
uniform,n20_m3_r03.txt,data\mtsp\generated\n20_m3_r03.txt,20,3,lkh-wrapper-v1,582.8105421798853,0.000282,True,ortools-gls,390.972932,5.000413,True,191.83761,49.066724
uniform,n20_m3_r03.txt,data\mtsp\generated\n20_m3_r03.txt,20,3,lkh-wrapper-v2,488.26221344854997,0.000534,True,ortools-gls,390.972932,5.000413,True,97.289281,24.883892
uniform,n20_m3_r03.txt,data\mtsp\generated\n20_m3_r03.txt,20,3,lkh-wrapper-v3,488.26221344855,0.000482,True,ortools-gls,390.972932,5.000413,True,97.289281,24.883892
uniform,n20_m3_r04.txt,data\mtsp\generated\n20_m3_r04.txt,20,3,lkh-wrapper-v1,550.6564215633445,0.000292,True,ortools-gls,432.82622,5.00153,True,117.830202,27.223444
uniform,n20_m3_r04.txt,data\mtsp\generated\n20_m3_r04.txt,20,3,lkh-wrapper-v2,548.6665303287673,0.000615,True,ortools-gls,432.82622,5.00153,True,115.84031,26.7637
uniform,n20_m3_r04.txt,data\mtsp\generated\n20_m3_r04.txt,20,3,lkh-wrapper-v3,548.6665303287673,0.000475,True,ortools-gls,432.82622,5.00153,True,115.84031,26.7637
uniform,n20_m3_r05.txt,data\mtsp\generated\n20_m3_r05.txt,20,3,lkh-wrapper-v1,429.0293458049119,0.000368,True,ortools-gls,321.057713,5.004896,True,107.971633,33.629976
uniform,n20_m3_r05.txt,data\mtsp\generated\n20_m3_r05.txt,20,3,lkh-wrapper-v2,373.0286858467306,0.000882,True,ortools-gls,321.057713,5.004896,True,51.970973,16.187424
uniform,n20_m3_r05.txt,data\mtsp\generated\n20_m3_r05.txt,20,3,lkh-wrapper-v3,378.44093349365266,0.000533,True,ortools-gls,321.057713,5.004896,True,57.38322,17.873179
uniform,n20_m3_r06.txt,data\mtsp\generated\n20_m3_r06.txt,20,3,lkh-wrapper-v1,537.4954166526918,0.000292,True,ortools-gls,398.57465,5.000273,True,138.920767,34.854391
uniform,n20_m3_r06.txt,data\mtsp\generated\n20_m3_r06.txt,20,3,lkh-wrapper-v2,509.42727359870946,0.000615,True,ortools-gls,398.57465,5.000273,True,110.852624,27.812262
uniform,n20_m3_r06.txt,data\mtsp\generated\n20_m3_r06.txt,20,3,lkh-wrapper-v3,509.42727359870946,0.0006,True,ortools-gls,398.57465,5.000273,True,110.852624,27.812262
uniform,n20_m3_r07.txt,data\mtsp\generated\n20_m3_r07.txt,20,3,lkh-wrapper-v1,422.5293743059011,0.000456,True,ortools-gls,325.231712,5.000207,True,97.297662,29.916413
uniform,n20_m3_r07.txt,data\mtsp\generated\n20_m3_r07.txt,20,3,lkh-wrapper-v2,408.74255502378014,0.000776,True,ortools-gls,325.231712,5.000207,True,83.510843,25.677337
uniform,n20_m3_r07.txt,data\mtsp\generated\n20_m3_r07.txt,20,3,lkh-wrapper-v3,408.74255502378014,0.000559,True,ortools-gls,325.231712,5.000207,True,83.510843,25.677337
uniform,n20_m3_r08.txt,data\mtsp\generated\n20_m3_r08.txt,20,3,lkh-wrapper-v1,470.31117044433495,0.00029,True,ortools-gls,352.929496,5.000144,True,117.381674,33.259242
uniform,n20_m3_r08.txt,data\mtsp\generated\n20_m3_r08.txt,20,3,lkh-wrapper-v2,424.42111153792865,0.000828,True,ortools-gls,352.929496,5.000144,True,71.491616,20.256628
uniform,n20_m3_r08.txt,data\mtsp\generated\n20_m3_r08.txt,20,3,lkh-wrapper-v3,404.3763336470258,0.000795,True,ortools-gls,352.929496,5.000144,True,51.446838,14.577087
uniform,n20_m3_r09.txt,data\mtsp\generated\n20_m3_r09.txt,20,3,lkh-wrapper-v1,609.6335650485555,0.000307,True,ortools-gls,413.061131,5.000684,True,196.572434,47.589187
uniform,n20_m3_r09.txt,data\mtsp\generated\n20_m3_r09.txt,20,3,lkh-wrapper-v2,493.8434938811225,0.000638,True,ortools-gls,413.061131,5.000684,True,80.782363,19.556999
uniform,n20_m3_r09.txt,data\mtsp\generated\n20_m3_r09.txt,20,3,lkh-wrapper-v3,493.8434938811225,0.000451,True,ortools-gls,413.061131,5.000684,True,80.782363,19.556999
uniform,n20_m3_r10.txt,data\mtsp\generated\n20_m3_r10.txt,20,3,lkh-wrapper-v1,479.0140350855221,0.000655,True,ortools-gls,402.05739,5.000991,True,76.956645,19.140711
uniform,n20_m3_r10.txt,data\mtsp\generated\n20_m3_r10.txt,20,3,lkh-wrapper-v2,496.70220185079734,0.000583,True,ortools-gls,402.05739,5.000991,True,94.644812,23.540125
uniform,n20_m3_r10.txt,data\mtsp\generated\n20_m3_r10.txt,20,3,lkh-wrapper-v3,496.70220185079734,0.000758,True,ortools-gls,402.05739,5.000991,True,94.644812,23.540125
uniform,n20_m5_r01.txt,data\mtsp\generated\n20_m5_r01.txt,20,5,lkh-wrapper-v1,542.9455902736138,0.000455,True,ortools-gls,381.823893,4.999797,True,161.121697,42.197909
uniform,n20_m5_r01.txt,data\mtsp\generated\n20_m5_r01.txt,20,5,lkh-wrapper-v2,548.3704471548733,0.000549,True,ortools-gls,381.823893,4.999797,True,166.546554,43.618683
uniform,n20_m5_r01.txt,data\mtsp\generated\n20_m5_r01.txt,20,5,lkh-wrapper-v3,539.7283194278192,0.000546,True,ortools-gls,381.823893,4.999797,True,157.904426,41.355303
uniform,n20_m5_r02.txt,data\mtsp\generated\n20_m5_r02.txt,20,5,lkh-wrapper-v1,682.4822677511038,0.000311,True,ortools-gls,406.145196,5.001115,True,276.337072,68.038986
uniform,n20_m5_r02.txt,data\mtsp\generated\n20_m5_r02.txt,20,5,lkh-wrapper-v2,577.1242645555501,0.000988,True,ortools-gls,406.145196,5.001115,True,170.979069,42.098016
uniform,n20_m5_r02.txt,data\mtsp\generated\n20_m5_r02.txt,20,5,lkh-wrapper-v3,577.1242645555501,0.000519,True,ortools-gls,406.145196,5.001115,True,170.979069,42.098016
uniform,n20_m5_r03.txt,data\mtsp\generated\n20_m5_r03.txt,20,5,lkh-wrapper-v1,683.016742877972,0.000407,True,ortools-gls,439.349003,5.000711,True,243.66774,55.461089
uniform,n20_m5_r03.txt,data\mtsp\generated\n20_m5_r03.txt,20,5,lkh-wrapper-v2,537.7021226333675,0.000517,True,ortools-gls,439.349003,5.000711,True,98.35312,22.386103
uniform,n20_m5_r03.txt,data\mtsp\generated\n20_m5_r03.txt,20,5,lkh-wrapper-v3,537.7021226333675,0.000477,True,ortools-gls,439.349003,5.000711,True,98.35312,22.386103
uniform,n20_m5_r04.txt,data\mtsp\generated\n20_m5_r04.txt,20,5,lkh-wrapper-v1,727.476947086328,0.000337,True,ortools-gls,430.764369,5.000778,True,296.712578,68.880483
uniform,n20_m5_r04.txt,data\mtsp\generated\n20_m5_r04.txt,20,5,lkh-wrapper-v2,552.2924818282166,0.00094,True,ortools-gls,430.764369,5.000778,True,121.528113,28.212202
uniform,n20_m5_r04.txt,data\mtsp\generated\n20_m5_r04.txt,20,5,lkh-wrapper-v3,552.2924818282166,0.000707,True,ortools-gls,430.764369,5.000778,True,121.528113,28.212202
uniform,n20_m5_r05.txt,data\mtsp\generated\n20_m5_r05.txt,20,5,lkh-wrapper-v1,603.1912887427535,0.000335,True,ortools-gls,379.190313,5.000954,True,224.000976,59.073496
uniform,n20_m5_r05.txt,data\mtsp\generated\n20_m5_r05.txt,20,5,lkh-wrapper-v2,480.4077413184881,0.000719,True,ortools-gls,379.190313,5.000954,True,101.217428,26.693042
uniform,n20_m5_r05.txt,data\mtsp\generated\n20_m5_r05.txt,20,5,lkh-wrapper-v3,480.4077413184882,0.000618,True,ortools-gls,379.190313,5.000954,True,101.217428,26.693042
uniform,n20_m5_r06.txt,data\mtsp\generated\n20_m5_r06.txt,20,5,lkh-wrapper-v1,728.0225439358912,0.000428,True,ortools-gls,440.77795,5.00026,True,287.244594,65.167641
uniform,n20_m5_r06.txt,data\mtsp\generated\n20_m5_r06.txt,20,5,lkh-wrapper-v2,533.2579409718415,0.001097,True,ortools-gls,440.77795,5.00026,True,92.479991,20.981084
uniform,n20_m5_r06.txt,data\mtsp\generated\n20_m5_r06.txt,20,5,lkh-wrapper-v3,533.2579409718415,0.000741,True,ortools-gls,440.77795,5.00026,True,92.479991,20.981084
uniform,n20_m5_r07.txt,data\mtsp\generated\n20_m5_r07.txt,20,5,lkh-wrapper-v1,654.4584173807864,0.000386,True,ortools-gls,359.47566,5.000475,True,294.982757,82.059174
uniform,n20_m5_r07.txt,data\mtsp\generated\n20_m5_r07.txt,20,5,lkh-wrapper-v2,469.27178592559414,0.000527,True,ortools-gls,359.47566,5.000475,True,109.796126,30.54341
uniform,n20_m5_r07.txt,data\mtsp\generated\n20_m5_r07.txt,20,5,lkh-wrapper-v3,470.12765427634594,0.000699,True,ortools-gls,359.47566,5.000475,True,110.651994,30.781498
uniform,n20_m5_r08.txt,data\mtsp\generated\n20_m5_r08.txt,20,5,lkh-wrapper-v1,690.0692931057966,0.000707,True,ortools-gls,424.151132,5.000183,True,265.918161,62.6942
uniform,n20_m5_r08.txt,data\mtsp\generated\n20_m5_r08.txt,20,5,lkh-wrapper-v2,553.4467014703367,0.000705,True,ortools-gls,424.151132,5.000183,True,129.295569,30.483372
uniform,n20_m5_r08.txt,data\mtsp\generated\n20_m5_r08.txt,20,5,lkh-wrapper-v3,524.1660964885564,0.000599,True,ortools-gls,424.151132,5.000183,True,100.014964,23.58003
uniform,n20_m5_r09.txt,data\mtsp\generated\n20_m5_r09.txt,20,5,lkh-wrapper-v1,588.4976264433247,0.000336,True,ortools-gls,381.518088,5.000826,True,206.979538,54.251566
uniform,n20_m5_r09.txt,data\mtsp\generated\n20_m5_r09.txt,20,5,lkh-wrapper-v2,453.30597793827246,0.000646,True,ortools-gls,381.518088,5.000826,True,71.78789,18.816379
uniform,n20_m5_r09.txt,data\mtsp\generated\n20_m5_r09.txt,20,5,lkh-wrapper-v3,457.53797005998797,0.00055,True,ortools-gls,381.518088,5.000826,True,76.019882,19.92563
uniform,n20_m5_r10.txt,data\mtsp\generated\n20_m5_r10.txt,20,5,lkh-wrapper-v1,623.985844640588,0.000335,True,ortools-gls,374.154402,5.000096,True,249.831443,66.772285
uniform,n20_m5_r10.txt,data\mtsp\generated\n20_m5_r10.txt,20,5,lkh-wrapper-v2,485.7803733039296,0.000493,True,ortools-gls,374.154402,5.000096,True,111.625971,29.8342
uniform,n20_m5_r10.txt,data\mtsp\generated\n20_m5_r10.txt,20,5,lkh-wrapper-v3,485.7803733039296,0.000475,True,ortools-gls,374.154402,5.000096,True,111.625971,29.8342
uniform,n50_m2_r01.txt,data\mtsp\generated\n50_m2_r01.txt,50,2,lkh-wrapper-v1,704.1487619736292,0.002875,True,ortools-gls,576.990455,5.00128,True,127.158307,22.038199
uniform,n50_m2_r01.txt,data\mtsp\generated\n50_m2_r01.txt,50,2,lkh-wrapper-v2,631.5617005245074,0.002031,True,ortools-gls,576.990455,5.00128,True,54.571246,9.457911
