base,n,m,instance_filename,solver,seed,time_seconds,valid,objective,sum,makespan,min_route,range,std,gini,balance_ratio,n_nonempty
eil76,76,3,eil76_m3.txt,lkh_v21_minsum,2,13.241347,True,544.3690526708285,544.3690526708285,544.3690526708285,0.0,544.3690526708285,256.6180324077598,0.6666666666666666,3.0,1
eil76,76,3,eil76_m3.txt,lkh_v21_minsum,3,13.235454,True,544.3690526708283,544.3690526708283,544.3690526708283,0.0,544.3690526708283,256.6180324077597,0.6666666666666666,3.0,1
eil76,76,3,eil76_m3.txt,lkh_v21_minsum,4,13.237702,True,544.3690526708285,544.3690526708285,544.3690526708285,0.0,544.3690526708285,256.6180324077598,0.6666666666666666,3.0,1
eil76,76,3,eil76_m3.txt,lkh_v21_minsum,5,13.237759,True,544.3690526708285,544.3690526708285,544.3690526708285,0.0,544.3690526708285,256.6180324077598,0.6666666666666666,3.0,1
eil76,76,3,eil76_m3.txt,lkh_v21_minsum_cap,1,13.245307,True,552.7035925746395,552.7035925746395,552.7035925746395,0.0,552.7035925746395,260.54697219712955,0.6666666666666666,3.0,1
eil76,76,3,eil76_m3.txt,lkh_v21_minsum_cap,2,13.246858,True,555.7193713019891,555.7193713019891,351.1490412663015,0.0,351.1490412663015,144.0061679617233,0.4212546348631542,1.8956458568841934,2
eil76,76,3,eil76_m3.txt,lkh_v21_minsum_cap,3,13.241031,True,557.3552772614438,557.3552772614438,344.4900371112638,0.0,344.4900371112638,141.93507252267779,0.4120531985796803,1.8542393936085617,2
eil76,76,3,eil76_m3.txt,lkh_v21_minsum_cap,4,13.240765,True,555.7193713019891,555.7193713019891,351.1490412663015,0.0,351.1490412663015,144.0061679617233,0.4212546348631542,1.8956458568841934,2
eil76,76,3,eil76_m3.txt,lkh_v21_minsum_cap,5,13.236761,True,555.2365915877549,555.2365915877549,555.2365915877549,0.0,555.2365915877549,261.7410393830714,0.6666666666666666,3.0,1
eil76,76,3,eil76_m3.txt,2opt+greed,1,7.4e-05,True,821.1464214429997,821.1464214429998,305.07142051121974,249.97501903774128,55.096401473478466,23.12862802852392,0.0447312846484858,1.1145567192819936,3
eil76,76,3,eil76_m3.txt,2opt+greed,2,0.000107,True,821.1464214429997,821.1464214429998,305.07142051121974,249.97501903774128,55.096401473478466,23.12862802852392,0.0447312846484858,1.1145567192819936,3
eil76,76,3,eil76_m3.txt,2opt+greed,3,0.000102,True,821.1464214429997,821.1464214429998,305.07142051121974,249.97501903774128,55.096401473478466,23.12862802852392,0.0447312846484858,1.1145567192819936,3
eil76,76,3,eil76_m3.txt,2opt+greed,4,0.00011,True,821.1464214429997,821.1464214429998,305.07142051121974,249.97501903774128,55.096401473478466,23.12862802852392,0.0447312846484858,1.1145567192819936,3
eil76,76,3,eil76_m3.txt,2opt+greed,5,0.00011,True,821.1464214429997,821.1464214429998,305.07142051121974,249.97501903774128,55.096401473478466,23.12862802852392,0.0447312846484858,1.1145567192819936,3
eil76,76,5,eil76_m5.txt,lkh_v21_minsum,1,13.236725,True,544.3690526708285,544.3690526708285,544.3690526708285,0.0,544.3690526708285,217.7476210683314,0.8000000000000003,5.0,1
eil51,51,2,eil51_m2.txt,lkh_v21_minmax,1,13.24865,True,444.33142909611786,444.33142909611786,222.73337033830654,221.5980587578113,1.1353115804952552,0.5676557902476276,0.0012775503893622437,1.0025551007787243,2
eil76,76,5,eil76_m5.txt,lkh_v21_minsum,2,13.246487,True,544.3690526708285,544.3690526708285,544.3690526708285,0.0,544.3690526708285,217.7476210683314,0.8000000000000003,5.0,1
eil51,51,2,eil51_m2.txt,lkh_v21_minmax,2,13.239764,True,444.3314290961178,444.3314290961178,222.73337033830651,221.5980587578113,1.1353115804952267,0.5676557902476134,0.0012775503893622119,1.0025551007787243,2
eil76,76,5,eil76_m5.txt,lkh_v21_minsum,3,13.23415,True,544.3690526708283,544.3690526708283,544.3690526708283,0.0,544.3690526708283,217.7476210683313,0.8,5.0,1
eil51,51,2,eil51_m2.txt,lkh_v21_minmax,3,13.236027,True,444.3314290961178,444.3314290961178,222.73337033830651,221.5980587578113,1.1353115804952267,0.5676557902476134,0.0012775503893622119,1.0025551007787243,2
eil76,76,5,eil76_m5.txt,lkh_v21_minsum,4,13.236688,True,544.3690526708285,544.3690526708285,544.3690526708285,0.0,544.3690526708285,217.7476210683314,0.8000000000000003,5.0,1
eil51,51,2,eil51_m2.txt,lkh_v21_minmax,4,13.235524,True,444.33142909611786,444.33142909611786,222.73337033830654,221.5980587578113,1.1353115804952552,0.5676557902476276,0.0012775503893622437,1.0025551007787243,2
eil76,76,5,eil76_m5.txt,lkh_v21_minsum,5,13.240707,True,544.3690526708283,544.3690526708283,544.3690526708283,0.0,544.3690526708283,217.7476210683313,0.8,5.0,1
eil51,51,2,eil51_m2.txt,lkh_v21_minmax,5,13.233674,True,444.8044865082716,444.8044865082716,223.06096129062732,221.7435252176443,1.3174360729830141,0.6587180364915071,0.0014809159000676074,1.0029618318001352,2
eil76,76,5,eil76_m5.txt,lkh_v21_minsum_cap,1,13.239266,True,562.7220551848721,562.7220551848721,562.7220551848721,0.0,562.7220551848721,225.08882207394885,0.8,5.0,1
eil51,51,3,eil51_m3.txt,lkh_v21_minmax,1,13.238855,True,473.63980071694476,473.63980071694476,159.57150861783992,155.0747541074338,4.496754510406134,1.9975462253844674,0.006329359010228777,1.010714313131822,3
eil76,76,5,eil76_m5.txt,lkh_v21_minsum_cap,2,13.237163,True,561.0858750306518,561.0858750306518,561.0858750306518,0.0,561.0858750306518,224.43435001226072,0.7999999999999998,5.0,1
eil51,51,3,eil51_m3.txt,lkh_v21_minmax,2,13.242036,True,473.6398007169447,473.63980071694476,159.57150861783992,155.0747541074338,4.496754510406134,1.9975462253844674,0.006329359010228777,1.010714313131822,3
eil76,76,5,eil76_m5.txt,lkh_v21_minsum_cap,3,13.243111,True,564.9035949754477,564.9035949754477,564.9035949754477,0.0,564.9035949754477,225.9614379901791,0.8,5.0,1
eil51,51,3,eil51_m3.txt,lkh_v21_minmax,3,13.246029,True,473.6398007169447,473.63980071694476,159.57150861783992,155.0747541074338,4.496754510406134,1.9975462253844674,0.006329359010228777,1.010714313131822,3
eil76,76,5,eil76_m5.txt,lkh_v21_minsum_cap,4,13.237966,True,566.8023256346513,566.8023256346513,566.8023256346513,0.0,566.8023256346513,226.72093025386053,0.7999999999999999,5.0,1
eil51,51,3,eil51_m3.txt,lkh_v21_minmax,4,13.240656,True,473.63980071694476,473.63980071694476,159.57150861783992,155.0747541074338,4.496754510406134,1.9975462253844674,0.006329359010228777,1.010714313131822,3
eil76,76,5,eil76_m5.txt,lkh_v21_minsum_cap,5,13.242647,True,560.8472096486279,560.8472096486279,560.8472096486279,0.0,560.8472096486279,224.33888385945116,0.7999999999999999,5.0,1
eil76,76,5,eil76_m5.txt,2opt+greed,1,7.6e-05,True,939.1600350880008,939.1600350880008,213.27024784652548,165.32041072202452,47.94983712450096,20.050580289308314,0.057861876449641664,1.135430809864805,5
eil76,76,5,eil76_m5.txt,2opt+greed,2,5.4e-05,True,939.1600350880008,939.1600350880008,213.27024784652548,165.32041072202452,47.94983712450096,20.050580289308314,0.057861876449641664,1.135430809864805,5
eil76,76,5,eil76_m5.txt,2opt+greed,3,5e-05,True,939.1600350880008,939.1600350880008,213.27024784652548,165.32041072202452,47.94983712450096,20.050580289308314,0.057861876449641664,1.135430809864805,5
eil76,76,5,eil76_m5.txt,2opt+greed,4,6.8e-05,True,939.1600350880008,939.1600350880008,213.27024784652548,165.32041072202452,47.94983712450096,20.050580289308314,0.057861876449641664,1.135430809864805,5
eil76,76,5,eil76_m5.txt,2opt+greed,5,6e-05,True,939.1600350880008,939.1600350880008,213.27024784652548,165.32041072202452,47.94983712450096,20.050580289308314,0.057861876449641664,1.135430809864805,5
eil51,51,3,eil51_m3.txt,lkh_v21_minmax,5,13.235154,True,473.6398007169447,473.63980071694476,159.57150861783992,155.0747541074338,4.496754510406134,1.9975462253844674,0.006329359010228777,1.010714313131822,3
eil76,76,7,eil76_m7.txt,lkh_v21_minsum,1,13.246318,True,544.3690526708285,544.3690526708285,544.3690526708285,0.0,544.3690526708285,190.48948725797,0.8571428571428573,7.0,1
eil51,51,5,eil51_m5.txt,lkh_v21_minmax,1,13.248034,True,602.9642229080258,602.9642229080258,124.07440432670553,115.38288207608838,8.691522250617155,3.0888297550232093,0.013900951391718288,1.0288703675344884,5
eil76,76,7,eil76_m7.txt,lkh_v21_minsum,2,13.255146,True,544.3690526708283,544.3690526708283,544.3690526708283,0.0,544.3690526708283,190.48948725796993,0.8571428571428574,7.000000000000001,1
eil51,51,5,eil51_m5.txt,lkh_v21_minmax,2,13.233935,True,522.2612827171666,522.2612827171666,130.1929670944315,12.165525060596439,118.02744203383507,46.17742889770016,0.18316077536125547,1.2464351791221924,5
eil76,76,7,eil76_m7.txt,lkh_v21_minsum,3,13.237305,True,544.3690526708285,544.3690526708285,544.3690526708285,0.0,544.3690526708285,190.48948725797,0.8571428571428573,7.0,1
eil51,51,5,eil51_m5.txt,lkh_v21_minmax,3,13.239344,True,582.8586015959528,582.8586015959528,118.13375254600864,112.39147740431332,5.742275141695316,2.2048710413955295,0.009153150000716571,1.0133997527233964,5
eil76,76,7,eil76_m7.txt,lkh_v21_minsum,4,13.234816,True,544.3690526708285,544.3690526708285,544.3690526708285,0.0,544.3690526708285,190.48948725797,0.8571428571428573,7.0,1
eil51,51,5,eil51_m5.txt,lkh_v21_minmax,4,13.234033,True,493.22844967514254,493.22844967514254,158.99353799167105,12.165525060596439,146.8280129310746,69.83813531737832,0.35284377743843215,1.6117636573517782,5
eil76,76,7,eil76_m7.txt,lkh_v21_minsum,5,13.25602,True,544.3690526708285,544.3690526708285,544.3690526708285,0.0,544.3690526708285,190.48948725797,0.8571428571428573,7.0,1
eil51,51,5,eil51_m5.txt,lkh_v21_minmax,5,13.264019,True,493.22844967514254,493.22844967514254,158.99353799167105,12.165525060596439,146.8280129310746,69.83813531737832,0.35284377743843215,1.6117636573517782,5
eil76,76,7,eil76_m7.txt,lkh_v21_minsum_cap,1,13.251898,True,556.8401952194587,556.8401952194587,556.8401952194587,0.0,556.8401952194587,194.85347807992093,0.8571428571428573,7.0,1
eil51,51,7,eil51_m7.txt,lkh_v21_minmax,1,13.239799,True,673.4758652346462,673.4758652346462,112.81876185457635,72.72526574707086,40.09349610750549,12.989244682839303,0.0737127189613808,1.1726200948669239,7
eil76,76,7,eil76_m7.txt,lkh_v21_minsum_cap,2,13.263715,True,565.9025795154326,565.9025795154326,565.9025795154326,0.0,565.9025795154326,198.02465199108488,0.8571428571428573,7.0,1
eil51,51,7,eil51_m7.txt,lkh_v21_minmax,2,13.232624,True,616.9924503839131,616.9924503839131,192.82716726544328,14.142135623730951,178.68503164171233,56.74322684140817,0.3459969510688575,2.187693171963804,7
eil76,76,7,eil76_m7.txt,lkh_v21_minsum_cap,3,13.243726,True,560.0160528381404,560.0160528381404,560.0160528381404,0.0,560.0160528381404,195.96479674584958,0.8571428571428571,7.0,1
eil51,51,7,eil51_m7.txt,lkh_v21_minmax,3,13.236229,True,602.398321320072,602.398321320072,201.47494297973296,14.142135623730951,187.332807356002,65.45032267697422,0.40737502202390713,2.341182820309992,7
eil76,76,7,eil76_m7.txt,lkh_v21_minsum_cap,4,13.235384,True,555.7802446677314,555.7802446677314,555.7802446677314,0.0,555.7802446677314,194.48257265073332,0.8571428571428572,7.0,1
eil51,51,7,eil51_m7.txt,lkh_v21_minmax,4,13.23373,True,595.7652618905375,595.7652618905375,227.20587325136606,12.165525060596439,215.0403481907696,82.60587712300247,0.5120266192445658,2.6695767855155355,7
eil76,76,7,eil76_m7.txt,lkh_v21_minsum_cap,5,13.24241,True,564.3814861746598,564.3814861746598,564.3814861746598,0.0,564.3814861746598,197.4923802002222,0.857142857142857,7.0,1
eil76,76,7,eil76_m7.txt,2opt+greed,1,6.4e-05,True,1033.7605517015884,1033.7605517015882,176.92128394309952,118.38073497516237,58.540548967937156,20.455638064131886,0.07883939120115269,1.198003721038869,7
eil76,76,7,eil76_m7.txt,2opt+greed,2,5e-05,True,1033.7605517015884,1033.7605517015882,176.92128394309952,118.38073497516237,58.540548967937156,20.455638064131886,0.07883939120115269,1.198003721038869,7
eil76,76,7,eil76_m7.txt,2opt+greed,3,6.6e-05,True,1033.7605517015884,1033.7605517015882,176.92128394309952,118.38073497516237,58.540548967937156,20.455638064131886,0.07883939120115269,1.198003721038869,7
eil76,76,7,eil76_m7.txt,2opt+greed,4,6.7e-05,True,1033.7605517015884,1033.7605517015882,176.92128394309952,118.38073497516237,58.540548967937156,20.455638064131886,0.07883939120115269,1.198003721038869,7
eil76,76,7,eil76_m7.txt,2opt+greed,5,6.6e-05,True,1033.7605517015884,1033.7605517015882,176.92128394309952,118.38073497516237,58.540548967937156,20.455638064131886,0.07883939120115269,1.198003721038869,7
eil51,51,7,eil51_m7.txt,lkh_v21_minmax,5,13.239087,True,578.4472785602213,578.4472785602213,177.69079753994154,12.165525060596439,165.5252724793451,65.51323812575782,0.4372463801739928,2.150300690973165,7
rat99,99,2,rat99_m2.txt,lkh_v21_minsum,1,13.253258,True,1219.2437686776964,1219.2437686776964,1219.2437686776964,0.0,1219.2437686776964,609.6218843388482,0.5,2.0,1
berlin52,52,2,berlin52_m2.txt,lkh_v21_minmax,1,13.241435,True,8217.94037994531,8217.94037994531,4110.213095823169,4107.727284122142,2.48581170102716,1.24290585051358,0.00015124298705630805,1.0003024859741128,2
rat99,99,2,rat99_m2.txt,lkh_v21_minsum,2,13.240356,True,1219.2437686776964,1219.2437686776964,1219.2437686776964,0.0,1219.2437686776964,609.6218843388482,0.5,2.0,1
berlin52,52,2,berlin52_m2.txt,lkh_v21_minmax,2,13.242166,True,8217.94037994531,8217.94037994531,4110.213095823169,4107.727284122142,2.48581170102716,1.24290585051358,0.00015124298705630805,1.0003024859741128,2
rat99,99,2,rat99_m2.txt,lkh_v21_minsum,3,13.249208,True,1219.2437686776964,1219.2437686776964,1219.2437686776964,0.0,1219.2437686776964,609.6218843388482,0.5,2.0,1
berlin52,52,2,berlin52_m2.txt,lkh_v21_minmax,3,13.247437,True,8217.94037994531,8217.94037994531,4110.213095823169,4107.727284122141,2.4858117010280694,1.2429058505140347,0.0001512429870563634,1.0003024859741128,2
rat99,99,2,rat99_m2.txt,lkh_v21_minsum,4,13.237813,True,1219.2437686776964,1219.2437686776964,1219.2437686776964,0.0,1219.2437686776964,609.6218843388482,0.5,2.0,1
berlin52,52,2,berlin52_m2.txt,lkh_v21_minmax,4,13.235502,True,8217.94037994531,8217.94037994531,4110.213095823169,4107.727284122141,2.4858117010280694,1.2429058505140347,0.0001512429870563634,1.0003024859741128,2
rat99,99,2,rat99_m2.txt,lkh_v21_minsum,5,13.237417,True,1219.2437686776964,1219.2437686776964,1219.2437686776964,0.0,1219.2437686776964,609.6218843388482,0.5,2.0,1
berlin52,52,2,berlin52_m2.txt,lkh_v21_minmax,5,13.235516,True,8217.94037994531,8217.94037994531,4110.213095823169,4107.727284122142,2.48581170102716,1.24290585051358,0.00015124298705630805,1.0003024859741128,2
rat99,99,2,rat99_m2.txt,lkh_v21_minsum_cap,1,13.2367,True,1255.918051813002,1255.918051813002,1255.918051813002,0.0,1255.918051813002,627.959025906501,0.5,2.0,1
berlin52,52,3,berlin52_m3.txt,lkh_v21_minmax,1,13.243186,True,9135.678194954751,9135.678194954751,3069.585694931948,3012.8010731185036,56.78462181344457,23.873428266477248,0.004143799040907864,1.0079992845940493,3
rat99,99,2,rat99_m2.txt,lkh_v21_minsum_cap,2,13.242708,True,1253.7661045936622,1253.7661045936622,1253.7661045936622,0.0,1253.7661045936622,626.8830522968311,0.5,2.0,1
berlin52,52,3,berlin52_m3.txt,lkh_v21_minmax,2,13.237141,True,9135.678194954751,9135.678194954751,3069.5856949319477,3012.801073118504,56.784621813443664,23.87342826647694,0.004143799040907797,1.007999284594049,3
rat99,99,2,rat99_m2.txt,lkh_v21_minsum_cap,3,13.239828,True,1240.8234381051911,1240.8234381051911,1240.8234381051911,0.0,1240.8234381051911,620.4117190525956,0.5,2.0,1
berlin52,52,3,berlin52_m3.txt,lkh_v21_minmax,3,13.234005,True,9135.678194954753,9135.678194954753,3069.585694931948,3012.801073118504,56.78462181344412,23.873428266477095,0.004143799040907829,1.007999284594049,3
rat99,99,2,rat99_m2.txt,lkh_v21_minsum_cap,4,13.236492,True,1258.3025861802316,1258.3025861802316,1258.3025861802316,0.0,1258.3025861802316,629.1512930901158,0.5,2.0,1
berlin52,52,3,berlin52_m3.txt,lkh_v21_minmax,4,13.2686,True,8309.296012949679,8309.29601294968,4109.37328425461,92.19544457292888,4017.177839681681,1893.327947744086,0.3223039058440155,1.4836539501723112,3
rat99,99,2,rat99_m2.txt,lkh_v21_minsum_cap,5,13.261338,True,1237.0348927911375,1237.0348927911375,1237.0348927911375,0.0,1237.0348927911375,618.5174463955688,0.5,2.0,1
rat99,99,2,rat99_m2.txt,2opt+greed,1,0.000104,True,1576.530999017539,1576.530999017539,819.3451980136216,757.1858010039174,62.15939700970421,31.079698504852104,0.01971397868118059,1.0394279573623613,2
rat99,99,2,rat99_m2.txt,2opt+greed,2,0.000151,True,1576.530999017539,1576.530999017539,819.3451980136216,757.1858010039174,62.15939700970421,31.079698504852104,0.01971397868118059,1.0394279573623613,2
rat99,99,2,rat99_m2.txt,2opt+greed,3,0.000147,True,1576.530999017539,1576.530999017539,819.3451980136216,757.1858010039174,62.15939700970421,31.079698504852104,0.01971397868118059,1.0394279573623613,2
rat99,99,2,rat99_m2.txt,2opt+greed,4,0.000148,True,1576.530999017539,1576.530999017539,819.3451980136216,757.1858010039174,62.15939700970421,31.079698504852104,0.01971397868118059,1.0394279573623613,2
rat99,99,2,rat99_m2.txt,2opt+greed,5,0.000163,True,1576.530999017539,1576.530999017539,819.3451980136216,757.1858010039174,62.15939700970421,31.079698504852104,0.01971397868118059,1.0394279573623613,2
berlin52,52,3,berlin52_m3.txt,lkh_v21_minmax,5,13.237263,True,8309.296012949679,8309.29601294968,4109.37328425461,92.19544457292888,4017.177839681681,1893.327947744086,0.3223039058440155,1.4836539501723112,3
rat99,99,3,rat99_m3.txt,lkh_v21_minsum,1,13.243847,True,1219.2437686776968,1219.2437686776968,1219.2437686776968,0.0,1219.2437686776968,574.7570245009612,0.6666666666666666,3.0,1
berlin52,52,5,berlin52_m5.txt,lkh_v21_minmax,1,13.242392,True,10158.577624046211,10158.577624046211,2923.8449927075435,92.19544457292888,2831.6495481346146,1113.5521791022588,0.2776971849273721,1.4391015656495825,5
rat99,99,3,rat99_m3.txt,lkh_v21_minsum,2,13.266573,True,1219.2437686776968,1219.2437686776968,1219.2437686776968,0.0,1219.2437686776968,574.7570245009612,0.6666666666666666,3.0,1
berlin52,52,5,berlin52_m5.txt,lkh_v21_minmax,2,13.237326,True,9613.840887425682,9613.840887425682,2922.801027642935,92.19544457292888,2830.605583070006,1031.8549682598841,0.27994355055255077,1.5201005830384506,5
rat99,99,3,rat99_m3.txt,lkh_v21_minsum,3,13.239769,True,1219.2437686776964,1219.2437686776964,1219.2437686776964,0.0,1219.2437686776964,574.7570245009609,0.6666666666666667,3.0,1
berlin52,52,5,berlin52_m5.txt,lkh_v21_minmax,3,13.261495,True,10703.13886650768,10703.13886650768,2680.816146918161,92.19544457292888,2588.620702345232,1024.79782295055,0.19671356170573753,1.2523504461420123,5
rat99,99,3,rat99_m3.txt,lkh_v21_minsum,4,13.255272,True,1219.2437686776964,1219.2437686776964,1219.2437686776964,0.0,1219.2437686776964,574.7570245009609,0.6666666666666667,3.0,1
berlin52,52,5,berlin52_m5.txt,lkh_v21_minmax,4,13.300644,True,9320.348880422647,9320.348880422645,3077.3615881124456,92.19544457292888,2985.1661435395167,1411.2265232940824,0.3777552008132831,1.6508832596258445,5
rat99,99,3,rat99_m3.txt,lkh_v21_minsum,5,13.241546,True,1219.2437686776964,1219.2437686776964,1219.2437686776964,0.0,1219.2437686776964,574.7570245009609,0.6666666666666667,3.0,1
berlin52,52,5,berlin52_m5.txt,lkh_v21_minmax,5,13.233739,True,11268.121684860625,11268.121684860625,2693.641282748473,1786.2737130451496,907.3675697033232,379.11562810133756,0.09208456936699747,1.1952485773949069,5
rat99,99,3,rat99_m3.txt,lkh_v21_minsum_cap,1,13.237807,True,1247.9551985314065,1247.9551985314065,1247.9551985314065,0.0,1247.9551985314065,588.2917223323744,0.6666666666666666,3.0,1
berlin52,52,7,berlin52_m7.txt,lkh_v21_minmax,1,13.233408,True,10709.664432830357,10709.66443283036,2727.9419693130685,92.19544457292888,2635.7465247401396,1148.992641078552,0.4033887416146142,1.7830244733583012,7
rat99,99,3,rat99_m3.txt,lkh_v21_minsum_cap,2,13.240689,True,1236.6093812485058,1236.6093812485058,1236.6093812485058,0.0,1236.6093812485058,582.943252773146,0.6666666666666667,3.0,1
berlin52,52,7,berlin52_m7.txt,lkh_v21_minmax,2,13.250407,True,10746.874832898347,10746.874832898344,2978.398838401471,92.19544457292888,2886.203393828542,1242.461147571546,0.4318559792418377,1.9399864791379124,7
rat99,99,3,rat99_m3.txt,lkh_v21_minsum_cap,3,13.235669,True,1247.836649058551,1247.836649058551,1247.836649058551,0.0,1247.836649058551,588.235837574933,0.6666666666666666,3.0,1
berlin52,52,7,berlin52_m7.txt,lkh_v21_minmax,3,13.250441,True,10711.817410926196,10711.817410926196,2878.25271585053,92.19544457292888,2786.057271277601,1222.2073874448733,0.42075868192727095,1.8808917514223793,7
rat99,99,3,rat99_m3.txt,lkh_v21_minsum_cap,4,13.243415,True,1262.492302069937,1262.492302069937,1262.492302069937,0.0,1262.492302069937,595.144578659645,0.6666666666666666,3.0,1
berlin52,52,7,berlin52_m7.txt,lkh_v21_minmax,4,13.256952,True,10836.573640962932,10836.573640962932,5025.519798053883,92.19544457292888,4933.324353480954,1769.399073280246,0.583932916755504,3.2462879644355214,7
rat99,99,3,rat99_m3.txt,lkh_v21_minsum_cap,5,13.23691,True,1236.2542921241202,1236.2542921241202,1236.2542921241202,0.0,1236.2542921241202,582.775862154627,0.6666666666666666,3.0,1
rat99,99,3,rat99_m3.txt,2opt+greed,1,0.000114,True,1911.0909629207283,1911.0909629207283,690.8611602638182,609.9871939488443,80.87396631497393,38.06429432065095,0.028212146145527237,1.0845027897698374,3
rat99,99,3,rat99_m3.txt,2opt+greed,2,0.000111,True,1911.0909629207283,1911.0909629207283,690.8611602638182,609.9871939488443,80.87396631497393,38.06429432065095,0.028212146145527237,1.0845027897698374,3
rat99,99,3,rat99_m3.txt,2opt+greed,3,7.9e-05,True,1911.0909629207283,1911.0909629207283,690.8611602638182,609.9871939488443,80.87396631497393,38.06429432065095,0.028212146145527237,1.0845027897698374,3
rat99,99,3,rat99_m3.txt,2opt+greed,4,0.000111,True,1911.0909629207283,1911.0909629207283,690.8611602638182,609.9871939488443,80.87396631497393,38.06429432065095,0.028212146145527237,1.0845027897698374,3
rat99,99,3,rat99_m3.txt,2opt+greed,5,0.000125,True,1911.0909629207283,1911.0909629207283,690.8611602638182,609.9871939488443,80.87396631497393,38.06429432065095,0.028212146145527237,1.0845027897698374,3
berlin52,52,7,berlin52_m7.txt,lkh_v21_minmax,5,13.246757,True,10343.786373585364,10343.786373585364,2922.801027642935,92.19544457292888,2830.605583070006,1083.9753945858272,0.40864265314943204,1.9779611115855669,7
rat99,99,5,rat99_m5.txt,lkh_v21_minsum,1,13.242654,True,1219.2437686776964,1219.2437686776964,1219.2437686776964,0.0,1219.2437686776964,487.69750747107855,0.7999999999999999,5.0,1
eil76,76,2,eil76_m2.txt,lkh_v21_minmax,1,13.238453,True,566.136142001282,566.136142001282,283.1986943248134,282.93744767646854,0.26124664834486566,0.13062332417243283,0.00023072776048298473,1.0004614555209659,2
rat99,99,5,rat99_m5.txt,lkh_v21_minsum,2,13.287869,True,1219.2437686776964,1219.2437686776964,1219.2437686776964,0.0,1219.2437686776964,487.69750747107855,0.7999999999999999,5.0,1
eil76,76,2,eil76_m2.txt,lkh_v21_minmax,2,13.273238,True,563.5211863872614,563.5211863872614,281.90482708678235,281.6163593004791,0.2884677863032721,0.14423389315163604,0.0002559511454685859,1.0005119022909372,2
rat99,99,5,rat99_m5.txt,lkh_v21_minsum,3,13.234435,True,1219.2437686776964,1219.2437686776964,1219.2437686776964,0.0,1219.2437686776964,487.69750747107855,0.7999999999999999,5.0,1
eil76,76,2,eil76_m2.txt,lkh_v21_minmax,3,13.241247,True,566.136142001282,566.136142001282,283.1986943248134,282.93744767646854,0.26124664834486566,0.13062332417243283,0.00023072776048298473,1.0004614555209659,2
rat99,99,5,rat99_m5.txt,lkh_v21_minsum,4,13.251608,True,1219.2437686776968,1219.2437686776968,1219.2437686776968,0.0,1219.2437686776968,487.6975074710787,0.8,5.0,1
eil76,76,2,eil76_m2.txt,lkh_v21_minmax,4,13.234937,True,566.136142001282,566.136142001282,283.1986943248134,282.93744767646854,0.26124664834486566,0.13062332417243283,0.00023072776048298473,1.0004614555209659,2
rat99,99,5,rat99_m5.txt,lkh_v21_minsum,5,13.246353,True,1219.2437686776964,1219.2437686776964,1219.2437686776964,0.0,1219.2437686776964,487.69750747107855,0.7999999999999999,5.0,1
eil76,76,2,eil76_m2.txt,lkh_v21_minmax,5,13.241669,True,566.136142001282,566.136142001282,283.1986943248134,282.93744767646854,0.26124664834486566,0.13062332417243283,0.00023072776048298473,1.0004614555209659,2
rat99,99,5,rat99_m5.txt,lkh_v21_minsum_cap,1,13.244414,True,1259.182471275034,1259.182471275034,1259.182471275034,0.0,1259.182471275034,503.6729885100136,0.8,5.0,1
eil76,76,3,eil76_m3.txt,lkh_v21_minmax,1,13.235294,True,592.7665227406734,592.7665227406734,198.5274607836234,196.88703969728957,1.6404210863338449,0.6903176279616864,0.00184493222137367,1.0047503688251112,3
rat99,99,5,rat99_m5.txt,lkh_v21_minsum_cap,2,13.24225,True,1263.5376926617175,1263.5376926617175,1263.5376926617175,0.0,1263.5376926617175,505.415077064687,0.8,5.0,1
eil76,76,3,eil76_m3.txt,lkh_v21_minmax,2,13.246183,True,584.9074647922783,584.9074647922783,195.7222489851959,193.61354265976482,2.1087063254310863,0.9605317078547644,0.002403464311151011,1.003862631782468,3
rat99,99,5,rat99_m5.txt,lkh_v21_minsum_cap,3,13.239052,True,1281.0043836984232,1281.0043836984232,1281.0043836984232,0.0,1281.0043836984232,512.4017534793693,0.8,5.0,1
eil76,76,3,eil76_m3.txt,lkh_v21_minmax,3,13.236896,True,584.9074647922782,584.9074647922782,195.72224898519588,193.61354265976482,2.108706325431058,0.9605317078547569,0.0024034643111509792,1.003862631782468,3
rat99,99,5,rat99_m5.txt,lkh_v21_minsum_cap,4,13.246392,True,1266.0786171641835,1266.0786171641835,1266.0786171641835,0.0,1266.0786171641835,506.43144686567337,0.7999999999999999,5.0,1
eil76,76,3,eil76_m3.txt,lkh_v21_minmax,4,13.25362,True,604.4270877359709,604.4270877359709,201.96731325853074,200.7743183659579,1.192994892572841,0.509122584711124,0.0013158409748990508,1.002440082632871,3
rat99,99,5,rat99_m5.txt,lkh_v21_minsum_cap,5,13.248498,True,1262.7688783146561,1262.7688783146561,1262.7688783146561,0.0,1262.7688783146561,505.10755132586246,0.8,5.0,1
rat99,99,5,rat99_m5.txt,2opt+greed,1,7.8e-05,True,2495.5332182501525,2495.5332182501525,567.2188366390685,371.82709769255615,195.39173894651236,70.65508631110113,0.07391322695351236,1.1364682154717975,5
rat99,99,5,rat99_m5.txt,2opt+greed,2,8.8e-05,True,2495.5332182501525,2495.5332182501525,567.2188366390685,371.82709769255615,195.39173894651236,70.65508631110113,0.07391322695351236,1.1364682154717975,5
