/mnt/c/Users/ddkup/coursework/mtsp-routing-optimization/data/cvrp_tmp/uniform_n1000_m5_r01_m5.vrp;1;13470;0.702792
/mnt/c/Users/ddkup/coursework/mtsp-routing-optimization/data/cvrp_tmp/uniform_n1000_m5_r01_m5.vrp;1;13406;2.34154
/mnt/c/Users/ddkup/coursework/mtsp-routing-optimization/data/cvrp_tmp/uniform_n1000_m5_r01_m5.vrp;1;13229;3.64003
/mnt/c/Users/ddkup/coursework/mtsp-routing-optimization/data/cvrp_tmp/uniform_n1000_m5_r01_m5.vrp;1;12998;4.86761
/mnt/c/Users/ddkup/coursework/mtsp-routing-optimization/data/cvrp_tmp/uniform_n1000_m5_r01_m5.vrp;1;12997;19.1724
